	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	1.713727	1.700750	1.682469	1.619675	1.601588	1.606309	1.455880	1.440656	1.726118	1.797809	1.804690	1.807585	1.668808	1.564492	1.466642	1.378906	1.725559	1.694497	1.944580	1.867059	1.688047	1.411834	1.427157	1.805738	1.813795
1	-0.070895	0.234986	0.534700	0.636553	0.330321	0.072863	-0.107567	-0.122074	0.410226	0.195141	-0.081953	-0.134596	-0.088312	-0.526987	-0.828289	-0.864258	-0.052104	-0.382924	-0.720139	-0.747387	0.460645	-0.137539	-0.097539	-0.183042	-0.161020
2	3.440582	3.444107	3.436364	3.493871	3.506261	3.671844	3.681651	3.668148	3.313513	3.242565	3.222099	3.215965	3.446861	3.375553	3.388790	3.351562	3.367846	3.349057	3.402162	3.334285	3.440412	3.636652	3.653200	3.211122	3.177667
3	1.663492	1.660905	1.651716	1.595408	1.570827	1.585362	1.452067	1.444958	1.692106	1.769837	1.772271	1.770424	1.618672	1.544545	1.462805	1.380046	1.675764	1.689265	1.953565	1.961618	1.655308	1.426655	1.418843	1.776065	1.781375
4	-0.082594	0.231251	0.537156	0.637165	0.332719	0.065977	-0.128810	-0.142050	0.406221	0.191885	-0.085190	-0.152977	-0.098437	-0.494977	-0.812293	-0.863676	-0.065129	-0.377407	-0.723071	-0.781345	0.461720	-0.162762	-0.123298	-0.208757	-0.144336
5	3.453274	3.449423	3.435584	3.492494	3.505413	3.665072	3.688297	3.673957	3.314233	3.239195	3.225576	3.219952	3.460935	3.372076	3.385439	3.351317	3.378013	3.355392	3.406967	3.359493	3.441048	3.649522	3.652857	3.209990	3.177166
6	1.663492	1.660905	1.651716	1.595408	1.570827	1.585362	1.452067	1.444958	1.692106	1.769837	1.772271	1.770424	1.618672	1.544545	1.462805	1.380046	1.675764	1.689265	1.953565	1.961618	1.655308	1.426655	1.418843	1.776065	1.781375
7	-0.082594	0.231251	0.537156	0.637165	0.332719	0.065977	-0.128810	-0.142050	0.406221	0.191885	-0.085190	-0.152977	-0.098437	-0.494977	-0.812293	-0.863676	-0.065129	-0.377407	-0.723071	-0.781345	0.461720	-0.162762	-0.123298	-0.208757	-0.144336
8	3.453274	3.449423	3.435584	3.492494	3.505413	3.665072	3.688297	3.673957	3.314233	3.239195	3.225576	3.219952	3.460935	3.372076	3.385439	3.351317	3.378013	3.355392	3.406967	3.359493	3.441048	3.649522	3.652857	3.209990	3.177166
9	1.625617	1.619361	1.607908	1.540245	1.527054	1.538050	1.461441	1.443071	1.657596	1.718340	1.716504	1.722078	1.580296	1.526713	1.455239	1.391555	1.638748	1.597290	1.907467	1.819967	1.611584	1.432105	1.416922	1.727173	1.735908
10	-0.079681	0.233309	0.539674	0.637239	0.335201	0.047601	-0.175290	-0.193349	0.407607	0.174843	-0.084547	-0.158969	-0.095227	-0.480883	-0.816518	-0.869017	-0.062542	-0.366042	-0.700460	-0.733384	0.464013	-0.192544	-0.174276	-0.218533	-0.163058
11	3.445596	3.446153	3.435644	3.494243	3.505425	3.648969	3.700311	3.666116	3.312986	3.245315	3.226556	3.227642	3.451136	3.371025	3.389197	3.357535	3.371889	3.341413	3.397410	3.320858	3.440392	3.650807	3.644951	3.227523	3.179417
12	1.585283	1.583845	1.576435	1.512154	1.495618	1.486720	1.478872	1.447301	1.607909	1.673975	1.666452	1.670344	1.543768	1.505914	1.444621	1.353715	1.595104	1.590357	1.904994	1.810484	1.579436	1.449573	1.417388	1.675985	1.685130
13	-0.070032	0.239266	0.542582	0.642737	0.338093	0.074238	-0.153444	-0.172222	0.416104	0.176473	-0.079267	-0.157469	-0.086854	-0.468361	-0.816390	-0.849316	-0.051736	-0.351339	-0.699950	-0.734327	0.467614	-0.211288	-0.184093	-0.217580	-0.159014
14	3.439611	3.443628	3.435772	3.492991	3.505533	3.652120	3.656698	3.648973	3.307019	3.243640	3.218858	3.223166	3.443469	3.377563	3.394485	3.320989	3.367549	3.345699	3.405765	3.333714	3.439920	3.632767	3.624000	3.216032	3.185500
15	1.524965	1.531847	1.538572	1.475494	1.457796	1.461553	1.461215	1.454589	1.586869	1.630458	1.612465	1.610546	1.481845	1.485415	1.439299	1.347681	1.537740	1.533057	1.864830	1.769876	1.537746	1.461578	1.431051	1.617595	1.620640
16	-0.064367	0.247989	0.552483	0.648482	0.347957	0.085629	-0.174791	-0.193714	0.416286	0.159490	-0.083942	-0.158083	-0.078923	-0.463495	-0.821745	-0.856227	-0.048525	-0.350604	-0.691966	-0.728006	0.477417	-0.231339	-0.197562	-0.217857	-0.165834
17	3.462383	3.452990	3.432562	3.490502	3.502301	3.638229	3.635842	3.640473	3.305913	3.243735	3.217065	3.222555	3.465420	3.382019	3.396534	3.315660	3.390416	3.333335	3.417142	3.337534	3.439533	3.638261	3.629375	3.226365	3.175714
18	1.496667	1.506465	1.506869	1.437258	1.415799	1.410810	1.456320	1.444499	1.534759	1.582331	1.556496	1.546492	1.451856	1.468988	1.439505	1.345668	1.511465	1.458688	1.845833	1.859029	1.508006	1.437577	1.429939	1.548780	1.553019
19	-0.056849	0.252330	0.555536	0.659143	0.355775	0.099467	-0.174505	-0.176796	0.423348	0.160796	-0.079398	-0.145823	-0.071894	-0.462014	-0.820913	-0.856132	-0.040695	-0.416132	-0.695023	-0.768171	0.480698	-0.191296	-0.181113	-0.200082	-0.142541
