	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	-0.117696	-0.107171	-0.096498	-0.100349	-0.280867	-0.325976	-0.343389	-0.342046	0.072569	0.124449	0.155164	0.132089	-0.196885	-0.202814	-0.174969	-0.192561	-0.036481	-0.022073	-0.038139	-0.034568	-0.099203	-0.338522	-0.360584	0.125438	0.098591
1	-0.094855	0.214530	0.518455	0.664353	0.404241	0.141691	-0.078913	-0.130031	0.413160	0.136759	-0.093648	-0.145041	-0.096058	-0.382421	-0.657785	-0.576505	-0.092020	-0.430713	-0.789991	-0.846028	0.443249	-0.203951	-0.118591	-0.224091	-0.139219
2	4.370416	4.362378	4.341750	4.307635	4.355421	4.356850	4.265482	4.258478	4.347703	4.399908	4.352249	4.331573	4.332802	4.376735	4.568012	4.481465	4.332894	4.243910	4.192273	4.087572	4.349288	4.239687	4.216572	4.328473	4.282092
3	-0.117696	-0.107171	-0.096498	-0.100349	-0.280867	-0.325976	-0.343389	-0.342046	0.072569	0.124449	0.155164	0.132089	-0.196885	-0.202814	-0.174969	-0.192561	-0.036481	-0.022073	-0.038139	-0.034568	-0.099203	-0.338522	-0.360584	0.125438	0.098591
4	-0.094855	0.214530	0.518455	0.664353	0.404241	0.141691	-0.078913	-0.130031	0.413160	0.136759	-0.093648	-0.145041	-0.096058	-0.382421	-0.657785	-0.576505	-0.092020	-0.430713	-0.789991	-0.846028	0.443249	-0.203951	-0.118591	-0.224091	-0.139219
5	4.370416	4.362378	4.341750	4.307635	4.355421	4.356850	4.265482	4.258478	4.347703	4.399908	4.352249	4.331573	4.332802	4.376735	4.568012	4.481465	4.332894	4.243910	4.192273	4.087572	4.349288	4.239687	4.216572	4.328473	4.282092
6	-0.111232	-0.099718	-0.088126	-0.095830	-0.272249	-0.323322	-0.340538	-0.327504	0.078780	0.133815	0.149853	0.130412	-0.190477	-0.195682	-0.201832	-0.223206	-0.030065	-0.014841	-0.034851	-0.035878	-0.091054	-0.331106	-0.367615	0.125944	0.096252
7	-0.093337	0.214404	0.516807	0.667479	0.406832	0.139338	-0.084377	-0.133763	0.416238	0.141693	-0.086393	-0.136935	-0.094687	-0.372104	-0.617570	-0.547196	-0.090376	-0.404468	-0.804422	-0.862817	0.441972	-0.204043	-0.129397	-0.217223	-0.106931
8	4.344630	4.339033	4.320576	4.282088	4.329184	4.345279	4.262378	4.261858	4.321984	4.349039	4.281079	4.275483	4.307107	4.314132	4.499140	4.414068	4.307183	4.228447	4.187844	4.064977	4.327593	4.247230	4.228286	4.263692	4.225728
9	-0.097141	-0.092056	-0.086025	-0.086718	-0.265790	-0.317280	-0.334018	-0.318273	0.085600	0.135456	0.150004	0.129658	-0.175345	-0.192983	-0.187469	-0.189649	-0.018074	-0.012966	-0.034199	-0.035908	-0.087628	-0.302436	-0.357681	0.130898	0.092686
