	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	-0.147473	-0.124229	-0.100982	-0.097084	-0.287814	-0.442027	-0.420261	-0.389712	0.099134	0.245377	0.189662	0.134087	-0.234039	-0.225280	-0.260145	-0.226807	-0.058555	-0.049688	-0.079800	-0.088772	-0.106812	-0.386415	-0.429187	0.131447	0.158748
1	0.150210	0.439672	0.723755	0.850511	0.601815	0.529645	0.320512	0.258589	0.621114	0.530625	0.325184	0.249819	0.144644	-0.331628	-0.672653	-0.531738	0.153378	-0.416504	-0.784279	-0.858609	0.653532	0.152206	0.242233	0.154584	0.246784
2	4.433268	4.403082	4.361327	4.347167	4.348092	4.245034	4.274108	4.342960	4.336436	4.264693	4.276881	4.356657	4.391970	4.338803	4.465059	4.410156	4.403796	4.342691	4.354902	4.248378	4.373973	4.321895	4.288750	4.330690	4.322833
3	-0.152667	-0.124650	-0.098553	-0.094924	-0.282957	-0.437702	-0.415955	-0.384479	0.097358	0.240470	0.189704	0.139519	-0.239089	-0.220413	-0.265524	-0.269125	-0.063732	-0.046852	-0.079277	-0.090085	-0.105010	-0.378799	-0.421818	0.143926	0.155368
4	0.115936	0.425434	0.721264	0.850189	0.612283	0.477829	0.265572	0.182510	0.628978	0.544141	0.331824	0.261592	0.112294	-0.324352	-0.587155	-0.638264	0.117617	-0.462222	-0.779505	-0.855057	0.648670	0.103861	0.158194	0.174666	0.241533
5	4.409280	4.385930	4.347504	4.327899	4.331761	4.242113	4.282305	4.320055	4.312012	4.242666	4.257007	4.318675	4.367508	4.285304	4.449185	4.301598	4.378326	4.340175	4.355049	4.252414	4.359785	4.304708	4.275001	4.291290	4.283867
6	-0.143060	-0.115701	-0.087932	-0.095618	-0.276196	-0.443890	-0.416449	-0.368293	0.099118	0.240531	0.190233	0.139805	-0.228936	-0.217002	-0.243338	-0.252562	-0.054793	-0.034187	-0.079412	-0.090093	-0.094843	-0.357451	-0.401293	0.154032	0.167338
7	0.136384	0.434721	0.725508	0.851867	0.614104	0.507655	0.296764	0.091136	0.626319	0.553801	0.339984	0.266980	0.133018	-0.379444	-0.748304	-0.849422	0.137497	-0.386542	-0.775631	-0.859299	0.653854	0.001214	0.053151	0.184448	0.266424
8	4.385762	4.352108	4.301744	4.304069	4.297653	4.199107	4.245853	4.291844	4.284902	4.203761	4.214122	4.286531	4.343205	4.250172	4.503312	4.468794	4.355563	4.316636	4.353567	4.260764	4.316609	4.265627	4.270801	4.246622	4.257889
9	-0.145837	-0.116615	-0.087374	-0.088929	-0.264523	-0.364964	-0.357516	-0.363061	0.097653	0.255612	0.194523	0.139844	-0.231013	-0.217015	-0.237349	-0.246112	-0.058402	-0.036751	-0.087467	-0.088306	-0.094631	-0.362133	-0.404164	0.133826	0.163240
10	0.140698	0.436383	0.725581	0.863042	0.614370	0.455245	0.231214	0.144028	0.644465	0.542001	0.324960	0.236833	0.133953	-0.422920	-0.784518	-0.882197	0.145676	-0.390247	-0.793770	-0.873136	0.654181	0.047603	0.151532	0.148675	0.194838
11	4.369914	4.335636	4.289306	4.254065	4.276702	4.227954	4.245562	4.281764	4.253367	4.167962	4.177418	4.245054	4.328299	4.214885	4.409836	4.344963	4.338361	4.314053	4.347017	4.245430	4.303230	4.253085	4.247813	4.219050	4.211000
12	-0.145225	-0.118976	-0.093457	-0.089818	-0.268488	-0.434286	-0.395164	-0.363625	0.097543	0.253953	0.192003	0.141656	-0.229635	-0.211789	-0.219421	-0.197486	-0.058504	-0.037812	-0.088749	-0.086242	-0.099780	-0.368757	-0.401398	0.139624	0.169583
13	0.143945	0.438539	0.727024	0.857984	0.611482	0.482807	0.261505	0.203497	0.643297	0.541378	0.320356	0.234028	0.135845	-0.436289	-0.794986	-0.878501	0.149835	-0.397023	-0.802887	-0.874764	0.655778	0.114340	0.174022	0.147685	0.211600
14	4.344873	4.304107	4.250457	4.245120	4.254600	4.163026	4.198299	4.261439	4.244267	4.156710	4.155329	4.212836	4.305277	4.169034	4.308182	4.225477	4.312159	4.303517	4.341722	4.234708	4.266164	4.245311	4.218555	4.177500	4.180334
15	-0.145225	-0.118976	-0.093457	-0.089818	-0.268488	-0.434286	-0.395164	-0.363625	0.097543	0.253953	0.192003	0.141656	-0.229635	-0.211789	-0.219421	-0.197486	-0.058504	-0.037812	-0.088749	-0.086242	-0.099780	-0.368757	-0.401398	0.139624	0.169583
16	0.143945	0.438539	0.727024	0.857984	0.611482	0.482807	0.261505	0.203497	0.643297	0.541378	0.320356	0.234028	0.135845	-0.436289	-0.794986	-0.878501	0.149835	-0.397023	-0.802887	-0.874764	0.655778	0.114340	0.174022	0.147685	0.211600
17	4.344873	4.304107	4.250457	4.245120	4.254600	4.163026	4.198299	4.261439	4.244267	4.156710	4.155329	4.212836	4.305277	4.169034	4.308182	4.225477	4.312159	4.303517	4.341722	4.234708	4.266164	4.245311	4.218555	4.177500	4.180334
18	-0.147233	-0.117634	-0.088571	-0.087685	-0.268727	-0.434333	-0.396920	-0.356577	0.095972	0.267087	0.199655	0.108572	-0.231033	-0.193047	-0.210724	-0.192566	-0.060918	-0.042954	-0.091007	-0.082840	-0.095797	-0.342024	-0.412159	0.093005	0.120213
19	0.143113	0.438096	0.727210	0.847014	0.612114	0.468886	0.252351	0.159832	0.645861	0.530844	0.306959	-0.017788	0.134086	-0.420003	-0.795631	-0.884236	0.149679	-0.413661	-0.737264	-0.853762	0.655796	0.079269	0.178325	-0.099831	-0.040945
20	4.313428	4.274487	4.223701	4.208236	4.204876	4.131145	4.198686	4.238745	4.206470	4.121801	4.117805	4.092543	4.269686	4.124456	4.202662	4.141253	4.284375	4.286330	4.328341	4.235749	4.238704	4.225289	4.108667	4.058695	4.044333
21	-0.145871	-0.119427	-0.094304	-0.083108	-0.265425	-0.441323	-0.390818	-0.367629	0.109225	0.191751	0.145306	0.130146	-0.229533	-0.184991	-0.197220	-0.184326	-0.059905	-0.041446	-0.089001	-0.083586	-0.100490	-0.392871	-0.388929	0.123857	0.172664
22	0.142406	0.435580	0.722386	0.860726	0.610564	0.474753	0.254251	0.192990	0.644840	0.485507	0.254146	0.160925	0.133440	-0.405432	-0.795282	-0.886719	0.148990	-0.406269	-0.723434	-0.841312	0.651591	0.086330	0.187724	0.077955	0.156022
23	4.293196	4.245069	4.182993	4.163303	4.184752	4.095511	4.151201	4.209309	4.153875	4.107941	4.091152	4.125272	4.255842	4.076299	4.104935	4.035156	4.257170	4.273632	4.321673	4.237057	4.200918	4.181179	4.172909	4.081588	4.087350
24	-0.145746	-0.118621	-0.092372	-0.082999	-0.263429	-0.422598	-0.394349	-0.384302	0.108035	0.270359	0.201728	0.108452	-0.229042	-0.183814	-0.174725	-0.177856	-0.059998	-0.037437	-0.087093	-0.070969	-0.098833	-0.380368	-0.403969	0.082957	0.127731
25	0.124660	0.423647	0.715967	0.858093	0.608183	0.537236	0.340819	0.282282	0.644870	0.523931	0.297981	-0.026703	0.115500	-0.439259	-0.783613	-0.871582	0.132075	-0.438540	-0.747464	-0.838665	0.643886	0.235197	0.262356	-0.108476	-0.059911
26	4.259378	4.219387	4.166717	4.136382	4.148359	4.031917	4.054474	4.129334	4.142880	4.076625	4.067434	4.026339	4.223485	4.031786	4.019033	3.917969	4.223413	4.264459	4.318925	4.264272	4.182326	4.147177	4.037000	3.991413	3.980267
27	-0.140440	-0.111582	-0.081993	-0.079947	-0.256509	-0.421253	-0.399465	-0.382253	0.099369	0.184468	0.139079	0.146164	-0.223714	-0.169211	-0.163794	-0.156982	-0.054737	-0.033681	-0.076346	-0.063538	-0.089464	-0.386811	-0.407056	0.127299	0.182482
28	0.142166	0.431945	0.714671	0.854258	0.610185	0.508615	0.337011	0.293786	0.643696	0.478868	0.246670	0.141959	0.133255	-0.388321	-0.788183	-0.873047	0.148853	-0.413568	-0.817799	-0.892090	0.645098	0.174965	0.273627	0.065553	0.143523
29	4.233655	4.186028	4.122495	4.105415	4.119395	4.020399	4.038502	4.098635	4.110094	4.059044	4.037957	4.051685	4.197269	4.003757	3.927122	3.806641	4.197742	4.248471	4.309348	4.207031	4.140902	4.117154	4.014934	4.013631	4.020800
30	-0.131382	-0.109618	-0.086318	-0.082251	-0.257288	-0.430154	-0.396132	-0.392088	0.097313	0.265179	0.201671	0.155393	-0.212759	-0.175094	-0.148545	-0.127563	-0.047326	-0.027855	-0.070708	-0.070963	-0.092372	-0.402847	-0.436233	0.148776	0.187144
31	0.138109	0.426712	0.709838	0.850792	0.599108	0.527072	0.332027	0.290201	0.645053	0.523979	0.294641	0.201710	0.136120	-0.409571	-0.775984	-0.853516	0.138340	-0.418125	-0.722437	-0.772268	0.639956	0.219024	0.291586	0.119133	0.193469
32	4.196237	4.153367	4.099083	4.065538	4.085876	3.963382	4.024562	4.032072	4.080489	4.011905	4.002146	4.045066	4.154670	3.964256	3.852820	3.720703	4.164277	4.231307	4.281922	4.141817	4.115045	3.998481	3.923667	4.001399	4.016445
33	-0.131382	-0.109618	-0.086318	-0.082251	-0.257288	-0.430154	-0.396132	-0.392088	0.097313	0.265179	0.201671	0.155393	-0.212759	-0.175094	-0.148545	-0.127563	-0.047326	-0.027855	-0.070708	-0.070963	-0.092372	-0.402847	-0.436233	0.148776	0.187144
34	0.138109	0.426712	0.709838	0.850792	0.599108	0.527072	0.332027	0.290201	0.645053	0.523979	0.294641	0.201710	0.136120	-0.409571	-0.775984	-0.853516	0.138340	-0.418125	-0.722437	-0.772268	0.639956	0.219024	0.291586	0.119133	0.193469
35	4.196237	4.153367	4.099083	4.065538	4.085876	3.963382	4.024562	4.032072	4.080489	4.011905	4.002146	4.045066	4.154670	3.964256	3.852820	3.720703	4.164277	4.231307	4.281922	4.141817	4.115045	3.998481	3.923667	4.001399	4.016445
36	-0.165586	-0.124137	-0.083276	-0.085083	-0.258856	-0.434565	-0.387215	-0.370547	0.133182	0.317952	0.224115	0.089487	-0.248294	-0.156983	-0.138210	-0.124023	-0.080015	-0.009798	-0.060238	-0.088713	-0.093168	-0.365580	-0.390687	0.088851	0.117045
37	0.108703	0.399453	0.686865	0.838536	0.581318	0.513727	0.281902	0.196174	0.583674	0.482224	0.258059	-0.031646	0.106490	-0.320389	-0.740567	-0.813965	0.109039	-0.425623	-0.826221	-0.846380	0.616051	0.114210	0.177590	-0.124334	-0.066245
38	4.151650	4.112352	4.064815	4.042851	4.055941	3.954866	3.998751	4.058885	4.040211	3.979948	3.970805	3.971797	4.115731	3.980042	3.805816	3.667969	4.115870	4.179207	4.286741	4.143800	4.079229	4.088733	3.930334	3.890114	3.871273
39	-0.149900	-0.122662	-0.094907	-0.088052	-0.259999	-0.423514	-0.387300	-0.358923	0.117767	0.211445	0.154490	0.145607	-0.237592	-0.159691	-0.127632	-0.109942	-0.059542	-0.017735	-0.051956	-0.035004	-0.101675	-0.345527	-0.394553	0.126183	0.174703
40	0.108060	0.401945	0.690387	0.829795	0.572426	0.518070	0.291054	0.183900	0.592510	0.442112	0.210443	0.079644	0.101504	-0.327269	-0.774665	-0.839261	0.112876	-0.405238	-0.816449	-0.662598	0.619141	0.111102	0.144985	-0.018442	0.050327
41	4.105474	4.071955	4.020038	4.001252	4.020972	3.925996	3.979349	4.028096	4.016097	3.957501	3.937934	3.946962	4.070442	3.931844	3.747170	3.629687	4.069063	4.153671	4.256238	4.199219	4.035306	4.058544	3.915334	3.905198	3.922437
42	-0.162783	-0.125987	-0.091089	-0.094837	-0.273658	-0.422500	-0.372092	-0.346215	0.122106	0.308432	0.226162	0.156142	-0.248598	-0.157512	-0.122015	-0.103456	-0.074469	-0.012179	-0.051512	-0.030828	-0.099743	-0.365888	-0.390827	0.151622	0.183618
43	0.081762	0.391739	0.692112	0.832869	0.585914	0.446150	0.225957	0.141377	0.590278	0.500604	0.275671	0.173243	0.080303	-0.317391	-0.767281	-0.833246	0.080792	-0.428489	-0.822732	-0.665158	0.618062	0.017072	0.131707	0.074542	0.141139
44	4.084500	4.048160	3.996270	3.969466	3.966798	3.914096	3.933612	4.008081	3.980914	3.917743	3.916888	3.951551	4.047350	3.899721	3.741249	3.615692	4.048411	4.121088	4.245232	4.187629	4.012126	4.010303	3.858687	3.909679	3.911357
