	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	0.261032	0.261371	0.260516	0.249165	0.073288	-0.076749	0.048485	0.060470	0.365099	0.414967	0.439186	0.443615	0.190902	0.151987	0.128797	0.083451	0.324088	0.445343	0.474881	0.515488	0.260948	0.108785	0.106599	0.447193	0.469170
1	0.075228	0.445581	0.804505	0.945888	0.589290	0.499421	0.691272	0.705388	0.605093	0.374757	0.141506	0.079237	0.070662	-0.386491	-0.807672	-0.849750	0.077746	-0.380268	-0.798967	-0.875892	0.716390	0.734119	0.675656	0.017568	0.096415
2	3.262967	3.255775	3.233989	3.284808	3.243834	3.210925	3.165008	3.154443	3.124153	3.074793	3.065623	3.066965	3.248016	3.241055	3.147547	3.001171	3.189050	3.344172	3.381765	3.379256	3.242112	3.169874	3.167250	3.070210	3.029000
3	0.270363	0.291311	0.312540	0.282009	0.110546	0.000115	0.106928	0.176777	0.373619	0.432524	0.452877	0.458362	0.201589	0.154100	0.128687	0.085593	0.334722	0.486565	0.530747	0.483021	0.308350	0.228631	0.226251	0.462194	0.486187
4	0.073190	0.434147	0.782721	0.921676	0.665267	0.506517	0.731057	0.803955	0.600311	0.348930	0.092377	0.019392	0.083561	-0.388418	-0.806460	-0.848445	0.058697	-0.448832	-0.829724	-0.872471	0.696816	0.870233	0.752204	-0.058763	0.054876
5	3.282533	3.280861	3.260590	3.322559	3.249651	3.244165	3.177577	3.190728	3.142636	3.087865	3.084907	3.106546	3.269373	3.245914	3.147073	2.997694	3.214379	3.398013	3.465172	3.316053	3.269022	3.182783	3.205000	3.101940	3.067000
6	0.295843	0.308463	0.322911	0.291595	0.112953	0.010939	0.106113	0.175274	0.402379	0.457797	0.472929	0.475700	0.225494	0.167221	0.128473	0.097850	0.355094	0.497870	0.561299	0.525762	0.319344	0.211195	0.220373	0.481923	0.492212
7	0.067036	0.434439	0.788609	0.928411	0.663453	0.503108	0.725770	0.790634	0.593061	0.340888	0.082920	0.005475	0.081631	-0.390036	-0.803760	-0.847750	0.051335	-0.434567	-0.802420	-0.847580	0.701540	0.880654	0.770496	-0.075958	-0.005424
8	3.325596	3.309365	3.282710	3.332812	3.257086	3.278157	3.183938	3.202466	3.178703	3.118469	3.110349	3.132939	3.305415	3.264601	3.149781	2.995672	3.252446	3.409497	3.516025	3.362124	3.291425	3.189259	3.213882	3.132708	3.099600
9	0.295843	0.308463	0.322911	0.291595	0.112953	0.010939	0.106113	0.175274	0.402379	0.457797	0.472929	0.475700	0.225494	0.167221	0.128473	0.097850	0.355094	0.497870	0.561299	0.525762	0.319344	0.211195	0.220373	0.481923	0.492212
10	0.067036	0.434439	0.788609	0.928411	0.663453	0.503108	0.725770	0.790634	0.593061	0.340888	0.082920	0.005475	0.081631	-0.390036	-0.803760	-0.847750	0.051335	-0.434567	-0.802420	-0.847580	0.701540	0.880654	0.770496	-0.075958	-0.005424
11	3.325596	3.309365	3.282710	3.332812	3.257086	3.278157	3.183938	3.202466	3.178703	3.118469	3.110349	3.132939	3.305415	3.264601	3.149781	2.995672	3.252446	3.409497	3.516025	3.362124	3.291425	3.189259	3.213882	3.132708	3.099600
12	0.312597	0.334372	0.352905	0.333397	0.131933	0.049231	0.164079	0.263027	0.421915	0.475086	0.496719	0.497351	0.244222	0.179969	0.129353	0.098198	0.375107	0.513830	0.599707	0.563321	0.348851	0.312273	0.315169	0.507027	0.514156
13	0.061277	0.421094	0.770433	0.913320	0.666939	0.500071	0.717042	0.816098	0.589769	0.336345	0.078288	-0.033663	0.077385	-0.400824	-0.802894	-0.846793	0.042609	-0.397535	-0.812617	-0.857692	0.684462	0.894508	0.756190	-0.120297	-0.045509
14	3.351317	3.339998	3.311536	3.377008	3.288093	3.325680	3.239692	3.249167	3.207345	3.147619	3.142457	3.170324	3.334208	3.287270	3.150141	2.995648	3.284550	3.429880	3.564648	3.410418	3.321574	3.243054	3.222667	3.179280	3.135929
15	0.344411	0.364145	0.383839	0.355146	0.168719	0.062823	0.174080	0.256005	0.450781	0.503586	0.519610	0.520602	0.275119	0.195631	0.129517	0.097814	0.402635	0.545384	0.608097	0.571107	0.379018	0.298434	0.309365	0.524940	0.533778
