	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	1.243367	1.204674	1.162289	1.123324	1.054300	1.084935	1.064630	1.001599	1.234235	1.235859	1.195740	1.172112	1.188517	1.042798	1.442703	1.284931	1.270652	1.375724	1.526592	1.447286	1.173613	0.949427	0.965280	1.174990	1.178573
1	0.067354	0.411300	0.746689	0.856383	0.561400	0.328441	0.121605	0.052042	0.620096	0.331523	0.038876	-0.057618	0.053275	-0.438134	-0.728704	-0.755066	0.079944	-0.494974	-0.826074	-0.873071	0.664070	-0.030156	0.066699	-0.143317	-0.023021
2	3.563643	3.566217	3.555471	3.604335	3.561985	3.725213	3.783652	3.772693	3.445530	3.346022	3.296970	3.321902	3.560708	3.493176	3.532462	3.488159	3.487523	3.597287	3.533752	3.401309	3.560634	3.767349	3.734846	3.321516	3.263105
3	1.145571	1.136438	1.131604	1.093150	1.017146	1.029027	0.975737	0.957055	1.213319	1.194484	1.163401	1.130582	1.061722	1.032820	0.874109	0.786469	1.203355	1.361248	1.518692	1.431876	1.130792	0.932411	0.916637	1.118138	1.145638
4	0.029655	0.393680	0.748232	0.851803	0.594991	0.361080	0.094109	0.028303	0.620704	0.342208	0.059065	-0.024819	0.019429	-0.445010	-0.837070	-0.876463	0.039208	-0.516706	-0.803601	-0.844938	0.661399	-0.039706	0.015773	-0.107622	0.019395
5	3.592166	3.579540	3.554112	3.600617	3.532197	3.679350	3.755604	3.769045	3.443195	3.347653	3.301448	3.322405	3.584163	3.500604	3.510263	3.462891	3.518398	3.598563	3.538055	3.526873	3.562405	3.769089	3.722857	3.303745	3.256364
6	1.145571	1.136438	1.131604	1.093150	1.017146	1.029027	0.975737	0.957055	1.213319	1.194484	1.163401	1.130582	1.061722	1.032820	0.874109	0.786469	1.203355	1.361248	1.518692	1.431876	1.130792	0.932411	0.916637	1.118138	1.145638
7	0.029655	0.393680	0.748232	0.851803	0.594991	0.361080	0.094109	0.028303	0.620704	0.342208	0.059065	-0.024819	0.019429	-0.445010	-0.837070	-0.876463	0.039208	-0.516706	-0.803601	-0.844938	0.661399	-0.039706	0.015773	-0.107622	0.019395
8	3.592166	3.579540	3.554112	3.600617	3.532197	3.679350	3.755604	3.769045	3.443195	3.347653	3.301448	3.322405	3.584163	3.500604	3.510263	3.462891	3.518398	3.598563	3.538055	3.526873	3.562405	3.769089	3.722857	3.303745	3.256364
9	1.116791	1.105713	1.098419	1.046850	0.992247	1.006213	0.967497	0.952764	1.160859	1.150700	1.111485	1.088491	1.036339	0.955095	0.874119	0.786604	1.172303	1.275734	1.471673	1.457717	1.103739	0.928989	0.915851	1.082217	1.098578
