	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	1.547841	1.562634	1.573098	1.556246	1.402373	1.283400	1.307442	1.322406	1.703632	1.748053	1.670463	1.628714	1.467913	1.441526	1.428488	1.367814	1.604610	1.702215	1.756704	1.711717	1.571286	1.303025	1.299325	1.587817	1.614635
1	0.120855	0.404722	0.683719	0.808118	0.586133	0.414514	0.209800	0.219897	0.596518	0.323418	0.069906	-0.019816	0.117593	-0.379375	-0.745502	-0.831215	0.122307	-0.270964	-0.511461	-0.419041	0.614698	0.136938	0.136549	-0.084458	-0.071470
2	4.425551	4.361720	4.287211	4.295298	4.341430	4.357374	4.330696	4.360677	4.219082	4.156965	4.054656	4.014011	4.431961	4.195323	4.082547	3.961635	4.352901	4.327531	4.448532	4.317743	4.307887	4.327573	4.315288	3.985817	3.955444
3	1.547841	1.562634	1.573098	1.556246	1.402373	1.283400	1.307442	1.322406	1.703632	1.748053	1.670463	1.628714	1.467913	1.441526	1.428488	1.367814	1.604610	1.702215	1.756704	1.711717	1.571286	1.303025	1.299325	1.587817	1.614635
4	0.120855	0.404722	0.683719	0.808118	0.586133	0.414514	0.209800	0.219897	0.596518	0.323418	0.069906	-0.019816	0.117593	-0.379375	-0.745502	-0.831215	0.122307	-0.270964	-0.511461	-0.419041	0.614698	0.136938	0.136549	-0.084458	-0.071470
5	4.425551	4.361720	4.287211	4.295298	4.341430	4.357374	4.330696	4.360677	4.219082	4.156965	4.054656	4.014011	4.431961	4.195323	4.082547	3.961635	4.352901	4.327531	4.448532	4.317743	4.307887	4.327573	4.315288	3.985817	3.955444
6	1.521878	1.550103	1.570238	1.526074	1.406281	1.273255	1.284797	1.225953	1.691746	1.729224	1.657112	1.620658	1.442672	1.425790	1.410032	1.365001	1.578548	1.666857	1.704371	1.643807	1.566313	1.206734	1.203254	1.586481	1.634341
7	0.129287	0.407387	0.682293	0.814838	0.581001	0.387437	0.178252	0.154876	0.578704	0.317021	0.052680	-0.028678	0.129127	-0.351267	-0.721268	-0.761671	0.127375	-0.259892	-0.504012	-0.414250	0.614167	0.072046	0.071839	-0.087459	-0.031935
8	4.381727	4.328300	4.261836	4.255812	4.309833	4.309780	4.292347	4.278640	4.188519	4.121263	4.035268	4.007935	4.390800	4.148111	4.066273	3.954345	4.307375	4.256897	4.372723	4.285524	4.280784	4.245564	4.233320	3.975988	3.962385
9	1.507786	1.514091	1.518863	1.507105	1.355139	1.259058	1.284192	1.241653	1.670237	1.704863	1.648302	1.614329	1.427481	1.409396	1.405627	1.368811	1.565225	1.624156	1.645517	1.601016	1.518441	1.222392	1.218855	1.591334	1.637943
10	0.119446	0.401437	0.680324	0.816787	0.585219	0.398867	0.193850	0.162453	0.589176	0.322704	0.053113	-0.027780	0.116835	-0.349791	-0.720786	-0.812402	0.119824	-0.258878	-0.507760	-0.554770	0.611335	0.079605	0.079375	-0.086382	-0.009901
11	4.350418	4.291793	4.228294	4.230858	4.262959	4.280663	4.289972	4.258181	4.144478	4.084151	4.015375	3.984329	4.352295	4.124401	4.060115	3.960320	4.281764	4.181509	4.288789	4.170444	4.246208	4.225119	4.212893	3.938657	3.934625
12	1.507786	1.514091	1.518863	1.507105	1.355139	1.259058	1.284192	1.241653	1.670237	1.704863	1.648302	1.614329	1.427481	1.409396	1.405627	1.368811	1.565225	1.624156	1.645517	1.601016	1.518441	1.222392	1.218855	1.591334	1.637943
13	0.119446	0.401437	0.680324	0.816787	0.585219	0.398867	0.193850	0.162453	0.589176	0.322704	0.053113	-0.027780	0.116835	-0.349791	-0.720786	-0.812402	0.119824	-0.258878	-0.507760	-0.554770	0.611335	0.079605	0.079375	-0.086382	-0.009901
14	4.350418	4.291793	4.228294	4.230858	4.262959	4.280663	4.289972	4.258181	4.144478	4.084151	4.015375	3.984329	4.352295	4.124401	4.060115	3.960320	4.281764	4.181509	4.288789	4.170444	4.246208	4.225119	4.212893	3.938657	3.934625
15	1.507786	1.514091	1.518863	1.507105	1.355139	1.259058	1.284192	1.241653	1.670237	1.704863	1.648302	1.614329	1.427481	1.409396	1.405627	1.368811	1.565225	1.624156	1.645517	1.601016	1.518441	1.222392	1.218855	1.591334	1.637943
16	0.119446	0.401437	0.680324	0.816787	0.585219	0.398867	0.193850	0.162453	0.589176	0.322704	0.053113	-0.027780	0.116835	-0.349791	-0.720786	-0.812402	0.119824	-0.258878	-0.507760	-0.554770	0.611335	0.079605	0.079375	-0.086382	-0.009901
17	4.350418	4.291793	4.228294	4.230858	4.262959	4.280663	4.289972	4.258181	4.144478	4.084151	4.015375	3.984329	4.352295	4.124401	4.060115	3.960320	4.281764	4.181509	4.288789	4.170444	4.246208	4.225119	4.212893	3.938657	3.934625
18	1.497627	1.488018	1.474692	1.452744	1.321793	1.196480	1.215676	1.178885	1.621170	1.671209	1.632511	1.613906	1.418031	1.376770	1.403695	1.361414	1.553732	1.525612	1.601356	1.551872	1.478739	1.159684	1.172732	1.594469	1.619653
19	0.125523	0.412013	0.693333	0.828675	0.584829	0.422086	0.223949	0.231690	0.613496	0.357765	0.091244	0.011739	0.118046	-0.370840	-0.743473	-0.837988	0.131032	-0.375235	-0.612795	-0.653967	0.623761	0.148669	0.230481	-0.052089	-0.015232
20	4.182319	4.179517	4.165930	4.158131	4.208398	4.215681	4.169503	4.145638	4.086020	4.021531	3.960788	3.945514	4.189066	4.070107	4.044437	3.946719	4.109940	4.069615	4.174049	4.052283	4.171385	4.112553	4.124000	3.922176	3.907500
21	1.492153	1.481133	1.466164	1.443220	1.318258	1.200852	1.165989	1.170772	1.594262	1.628422	1.609103	1.605542	1.412365	1.373152	1.405934	1.355694	1.548184	1.503253	1.648565	1.599830	1.470679	1.151557	1.164590	1.590383	1.634521
22	0.112794	0.408073	0.696465	0.835744	0.594596	0.427095	0.234809	0.172598	0.632657	0.373255	0.104034	0.024217	0.103181	-0.447393	-0.781971	-0.860922	0.120591	-0.394073	-0.662805	-0.701981	0.625194	0.089703	0.171687	-0.042714	0.060458
23	4.154134	4.156126	4.145019	4.134294	4.182185	4.200164	4.132065	4.129322	4.069624	4.010457	3.948897	3.931311	4.162550	4.051311	4.042505	3.935405	4.079396	4.009332	4.267201	4.148155	4.150074	4.096162	4.107519	3.895885	3.893750
24	1.476245	1.456800	1.435685	1.416289	1.309237	1.162274	1.148295	1.157670	1.579063	1.615778	1.601531	1.597942	1.400335	1.373635	1.406796	1.355397	1.528604	1.472029	1.618735	1.569663	1.441670	1.160278	1.151518	1.590063	1.626148
25	0.108264	0.406871	0.700527	0.844567	0.599341	0.451653	0.251382	0.253287	0.644362	0.376596	0.107159	0.031727	0.097529	-0.460854	-0.781596	-0.861865	0.118106	-0.402562	-0.690898	-0.729492	0.627917	0.252633	0.251941	-0.031928	0.050222
26	4.118891	4.112876	4.100262	4.087164	4.159909	4.155381	4.106514	4.129946	4.044294	3.985579	3.920517	3.905215	4.138935	4.039235	4.038361	3.938021	4.031877	3.947130	4.212659	4.096419	4.105505	4.119418	4.108000	3.869454	3.866462
27	1.455145	1.444677	1.427388	1.403463	1.277874	1.155913	1.143231	1.133660	1.572418	1.639874	1.609084	1.587995	1.372979	1.361161	1.407736	1.356769	1.517097	1.438672	1.587536	1.542683	1.432604	1.136289	1.127554	1.576099	1.615641
28	0.132422	0.417928	0.703622	0.847939	0.607311	0.438392	0.234691	0.154678	0.606335	0.345615	0.077447	0.010261	0.135244	-0.441205	-0.761668	-0.844104	0.127098	-0.351769	-0.688133	-0.726240	0.632737	0.154246	0.153845	-0.061980	0.004745
29	4.098236	4.098843	4.087063	4.064578	4.115288	4.128117	4.117844	4.081141	4.004674	3.965945	3.899691	3.876017	4.095474	4.032577	4.038988	3.939235	4.029830	3.904261	4.130115	4.010950	4.092239	4.070597	4.059158	3.845539	3.850111
30	1.440541	1.427895	1.410556	1.383677	1.253516	1.150077	1.143521	1.190269	1.540839	1.619162	1.594519	1.577224	1.360155	1.350907	1.407506	1.350142	1.498009	1.432899	1.568223	1.558609	1.415586	1.183918	1.174665	1.561889	1.603040
31	0.115660	0.410162	0.700591	0.850951	0.626053	0.434921	0.228555	0.182083	0.636686	0.370358	0.097826	0.026526	0.113578	-0.472559	-0.790949	-0.865732	0.115897	-0.415254	-0.771315	-0.852080	0.628693	0.101074	0.100759	-0.040881	0.014737
32	4.075912	4.070391	4.052383	4.034013	4.076616	4.120522	4.119622	4.139091	3.985837	3.938726	3.872312	3.855832	4.077308	4.024148	4.031857	3.925926	4.006781	3.869124	4.073096	4.027260	4.058988	4.104445	4.091500	3.823565	3.821072
33	1.394232	1.384407	1.370867	1.355026	1.244296	1.117244	1.138966	1.155256	1.531782	1.607279	1.587764	1.565235	1.315336	1.342314	1.401484	1.367063	1.450134	1.414040	1.509177	1.483372	1.374962	1.167176	1.064168	1.549237	1.592736
34	0.149629	0.441865	0.728490	0.851360	0.622714	0.434692	0.227599	0.212693	0.640918	0.369252	0.093293	0.018531	0.143103	-0.428795	-0.743922	-0.838992	0.153687	-0.407468	-0.793967	-0.872900	0.657662	0.116693	0.236257	-0.060636	0.007366
