	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	1.589403	1.600284	1.606735	1.569270	1.474142	1.463574	1.283573	1.287277	1.728443	1.837683	1.870174	1.867721	1.518928	1.545299	1.640438	1.597635	1.634401	1.591658	1.681998	1.654926	1.605956	1.269008	1.265690	1.875392	1.866086
1	0.064651	0.375690	0.681181	0.813167	0.536501	0.192912	-0.018208	-0.044043	0.561818	0.275111	-0.040373	-0.104735	0.058413	-0.378184	-0.787253	-0.882233	0.069854	-0.350273	-0.754882	-0.851831	0.605614	-0.099434	-0.030447	-0.161835	-0.103319
2	4.463983	4.452053	4.428416	4.424991	4.525180	4.511786	4.482523	4.454899	4.336426	4.334844	4.284220	4.299300	4.471610	4.495773	4.507022	4.472656	4.384767	4.202292	4.405281	4.389786	4.436560	4.436759	4.431091	4.310736	4.259667
3	1.589403	1.600284	1.606735	1.569270	1.474142	1.463574	1.283573	1.287277	1.728443	1.837683	1.870174	1.867721	1.518928	1.545299	1.640438	1.597635	1.634401	1.591658	1.681998	1.654926	1.605956	1.269008	1.265690	1.875392	1.866086
4	0.064651	0.375690	0.681181	0.813167	0.536501	0.192912	-0.018208	-0.044043	0.561818	0.275111	-0.040373	-0.104735	0.058413	-0.378184	-0.787253	-0.882233	0.069854	-0.350273	-0.754882	-0.851831	0.605614	-0.099434	-0.030447	-0.161835	-0.103319
5	4.463983	4.452053	4.428416	4.424991	4.525180	4.511786	4.482523	4.454899	4.336426	4.334844	4.284220	4.299300	4.471610	4.495773	4.507022	4.472656	4.384767	4.202292	4.405281	4.389786	4.436560	4.436759	4.431091	4.310736	4.259667
6	1.569437	1.584594	1.594708	1.549568	1.457655	1.449832	1.248560	1.248953	1.714316	1.833709	1.870687	1.860461	1.502976	1.524029	1.602247	1.520573	1.608842	1.554319	1.630185	1.547916	1.593067	1.222812	1.227445	1.865222	1.863856
7	0.061779	0.372196	0.677179	0.809713	0.567084	0.247544	0.062120	0.012430	0.559820	0.276281	-0.027136	-0.083748	0.061254	-0.364219	-0.755605	-0.801710	0.059063	-0.365127	-0.743230	-0.789259	0.601730	-0.035062	0.006849	-0.138271	-0.066998
8	4.450655	4.439792	4.417105	4.400195	4.518687	4.500091	4.483232	4.413639	4.317721	4.330904	4.288341	4.283453	4.463543	4.484211	4.450469	4.327446	4.363813	4.167234	4.292033	4.169243	4.425025	4.382644	4.388500	4.268737	4.257182
9	1.548185	1.558878	1.564868	1.530342	1.433840	1.376962	1.257629	1.229804	1.689814	1.817388	1.866230	1.856115	1.480034	1.519040	1.553616	1.541016	1.592165	1.535416	1.556568	1.529688	1.564212	1.212668	1.213945	1.867577	1.858039
10	0.061963	0.369359	0.670696	0.806351	0.560327	0.304736	0.087446	0.067924	0.556335	0.264790	-0.036749	-0.093951	0.061792	-0.369065	-0.760563	-0.859379	0.060526	-0.356425	-0.758101	-0.852648	0.596213	0.038121	0.078034	-0.160523	-0.119033
11	4.426980	4.411068	4.383113	4.372190	4.509116	4.529570	4.430939	4.392665	4.285148	4.310135	4.284454	4.283075	4.439957	4.474520	4.209926	4.164197	4.343572	4.146105	4.209921	4.147266	4.392362	4.346334	4.372000	4.296354	4.247889
12	1.526286	1.538239	1.546049	1.507878	1.408436	1.364399	1.237722	1.220870	1.671350	1.778772	1.844789	1.839365	1.456600	1.500077	1.471244	1.385084	1.571010	1.512289	1.485978	1.436076	1.544900	1.209484	1.205936	1.848491	1.818476
13	0.053928	0.362419	0.665246	0.801891	0.559431	0.311570	0.099038	0.108310	0.553604	0.289407	-0.013933	-0.093163	0.054497	-0.374117	-0.765664	-0.811757	0.052462	-0.361247	-0.783856	-0.871236	0.590364	0.101876	0.107512	-0.161994	-0.105630
14	4.387340	4.377810	4.356280	4.346010	4.482668	4.512650	4.440047	4.397032	4.256319	4.280079	4.267768	4.260881	4.395220	4.459129	4.129055	4.009003	4.307590	4.111773	4.108350	4.042027	4.363938	4.377325	4.364500	4.283689	4.227385
15	1.526286	1.538239	1.546049	1.507878	1.408436	1.364399	1.237722	1.220870	1.671350	1.778772	1.844789	1.839365	1.456600	1.500077	1.471244	1.385084	1.571010	1.512289	1.485978	1.436076	1.544900	1.209484	1.205936	1.848491	1.818476
16	0.053928	0.362419	0.665246	0.801891	0.559431	0.311570	0.099038	0.108310	0.553604	0.289407	-0.013933	-0.093163	0.054497	-0.374117	-0.765664	-0.811757	0.052462	-0.361247	-0.783856	-0.871236	0.590364	0.101876	0.107512	-0.161994	-0.105630
17	4.387340	4.377810	4.356280	4.346010	4.482668	4.512650	4.440047	4.397032	4.256319	4.280079	4.267768	4.260881	4.395220	4.459129	4.129055	4.009003	4.307590	4.111773	4.108350	4.042027	4.363938	4.377325	4.364500	4.283689	4.227385
18	1.514355	1.523148	1.527275	1.484378	1.387547	1.330899	1.173237	1.198158	1.644796	1.774460	1.833623	1.828987	1.446842	1.474907	1.428928	1.388537	1.557130	1.503829	1.423147	1.335447	1.527080	1.186806	1.183303	1.847219	1.798117
19	0.055472	0.361424	0.661435	0.792485	0.550242	0.305740	0.122838	0.058658	0.545989	0.258717	-0.038478	-0.098278	0.055645	-0.350032	-0.717723	-0.808483	0.054427	-0.356420	-0.766234	-0.812831	0.587275	0.052337	0.058123	-0.167670	-0.123521
20	4.365121	4.353006	4.328869	4.315034	4.455976	4.470523	4.387963	4.360796	4.226182	4.255797	4.249433	4.254604	4.379758	4.430837	4.064981	3.996712	4.278194	4.101700	4.045873	3.927204	4.337150	4.341106	4.328303	4.280655	4.245000
21	1.484152	1.492939	1.497483	1.460008	1.365492	1.324501	1.233490	1.175808	1.624800	1.753615	1.812831	1.806051	1.415141	1.455540	1.369580	1.281777	1.528710	1.465755	1.373098	1.285122	1.497145	1.164456	1.160954	1.814387	1.785886
22	0.039668	0.347509	0.649767	0.787548	0.540686	0.299521	0.112274	0.042160	0.538597	0.249406	-0.050995	-0.109828	0.039767	-0.337903	-0.715907	-0.763228	0.038914	-0.411132	-0.780079	-0.826774	0.575011	0.035876	0.041710	-0.169741	-0.135131
23	4.322832	4.311050	4.287572	4.272542	4.428076	4.462514	4.316154	4.277495	4.196804	4.226014	4.217519	4.228118	4.338429	4.411469	4.048809	3.929348	4.235950	4.065394	3.979229	3.859943	4.295670	4.257812	4.245018	4.235661	4.242500
24	1.471078	1.480639	1.486104	1.444671	1.349675	1.300903	1.237347	1.188098	1.598764	1.732496	1.777111	1.777641	1.402417	1.437166	1.348703	1.256855	1.515403	1.449013	1.338734	1.252728	1.485517	1.176772	1.173304	1.787820	1.761360
25	0.038921	0.345819	0.646946	0.780706	0.539419	0.297066	0.058713	0.016136	0.530450	0.243299	-0.051485	-0.114913	0.040093	-0.323599	-0.712097	-0.759448	0.037237	-0.355833	-0.764920	-0.821904	0.572493	0.009914	0.015830	-0.193423	-0.124976
26	4.302422	4.285091	4.255063	4.248236	4.398750	4.411136	4.389094	4.360335	4.148680	4.189172	4.170812	4.180168	4.313614	4.378173	4.010643	3.896523	4.219379	4.057632	3.952171	3.812396	4.264892	4.340656	4.327868	4.209160	4.181143
27	1.442028	1.454319	1.463898	1.417240	1.329393	1.290734	1.164287	1.124632	1.585192	1.699446	1.755519	1.746010	1.376514	1.407183	1.313097	1.223658	1.485297	1.424936	1.326615	1.242555	1.462301	1.113399	1.110055	1.758391	1.736711
28	0.040579	0.344857	0.643958	0.775272	0.535901	0.293779	0.097037	0.043562	0.530837	0.255015	-0.057185	-0.113457	0.041125	-0.324539	-0.728612	-0.774605	0.039281	-0.366167	-0.778972	-0.842827	0.569945	0.037274	0.043104	-0.179583	-0.118377
29	4.258228	4.247088	4.225969	4.205613	4.370292	4.378723	4.293320	4.275827	4.125898	4.139322	4.134875	4.136207	4.278324	4.362327	3.999870	3.883938	4.169442	4.025702	3.941990	3.806601	4.233562	4.256140	4.243343	4.153148	4.132778
30	1.442028	1.454319	1.463898	1.417240	1.329393	1.290734	1.164287	1.124632	1.585192	1.699446	1.755519	1.746010	1.376514	1.407183	1.313097	1.223658	1.485297	1.424936	1.326615	1.242555	1.462301	1.113399	1.110055	1.758391	1.736711
31	0.040579	0.344857	0.643958	0.775272	0.535901	0.293779	0.097037	0.043562	0.530837	0.255015	-0.057185	-0.113457	0.041125	-0.324539	-0.728612	-0.774605	0.039281	-0.366167	-0.778972	-0.842827	0.569945	0.037274	0.043104	-0.179583	-0.118377
32	4.258228	4.247088	4.225969	4.205613	4.370292	4.378723	4.293320	4.275827	4.125898	4.139322	4.134875	4.136207	4.278324	4.362327	3.999870	3.883938	4.169442	4.025702	3.941990	3.806601	4.233562	4.256140	4.243343	4.153148	4.132778
33	1.423372	1.432099	1.437562	1.399344	1.303832	1.282117	1.142962	1.103919	1.554556	1.670026	1.716439	1.710499	1.352591	1.396797	1.305724	1.216882	1.468699	1.395903	1.319672	1.233302	1.436650	1.092721	1.089423	1.716303	1.684943
34	0.035963	0.340171	0.639082	0.770767	0.536756	0.295913	0.106361	0.053712	0.523130	0.231770	-0.066527	-0.137072	0.037953	-0.349940	-0.765624	-0.812264	0.033422	-0.407015	-0.801712	-0.854227	0.565100	0.047399	0.053197	-0.198582	-0.154190
35	4.228730	4.208660	4.178039	4.170967	4.321725	4.346908	4.267419	4.250197	4.082193	4.104168	4.077033	4.089579	4.238053	4.319705	3.967463	3.852127	4.145282	3.993092	3.944498	3.804288	4.187335	4.230518	4.217730	4.103651	4.087231
36	1.403035	1.416463	1.424856	1.383471	1.289684	1.255342	1.116004	1.070698	1.538774	1.641618	1.673355	1.670226	1.335940	1.371251	1.301045	1.212744	1.447009	1.386772	1.312083	1.235352	1.423723	1.059556	1.056332	1.676495	1.642304
37	0.030548	0.337017	0.637348	0.768044	0.536804	0.261653	0.068847	0.004808	0.523970	0.245332	-0.062511	-0.142274	0.026600	-0.336255	-0.774068	-0.819400	0.034806	-0.389656	-0.798139	-0.854004	0.563134	-0.001388	0.004563	-0.205352	-0.148599
38	4.187473	4.178518	4.155567	4.144287	4.288548	4.304591	4.234983	4.215713	4.053896	4.061207	4.030193	4.038539	4.202975	4.291738	3.957190	3.841098	4.102360	3.982738	3.938310	3.839844	4.163917	4.196024	4.183223	4.050411	4.028539
39	1.380636	1.389399	1.397273	1.356922	1.264713	1.248841	1.225553	1.252087	1.517917	1.610243	1.640069	1.631555	1.309178	1.342598	1.243227	1.259365	1.427570	1.375708	1.310291	1.234796	1.395817	1.262581	1.256315	1.629760	1.602924
40	0.038341	0.341167	0.636744	0.777999	0.540035	0.256390	0.033563	-0.013868	0.530161	0.234027	-0.073226	-0.140809	0.036917	-0.345682	-0.680303	-0.812143	0.039986	-0.373467	-0.797018	-0.856226	0.563715	-0.066925	0.001940	-0.202277	-0.161719
41	4.165080	4.140955	4.107646	4.098848	4.254303	4.278565	4.169855	4.166538	4.016660	4.018221	3.983304	3.985696	4.171196	4.259304	3.819371	3.818116	4.086040	3.960699	3.934106	3.836511	4.117810	4.144598	4.117001	3.989663	3.990000
42	1.357877	1.375006	1.386122	1.345111	1.244886	1.230460	1.209299	1.241421	1.505626	1.582800	1.600711	1.585171	1.290024	1.305409	1.214056	1.129536	1.403203	1.367159	1.310790	1.222685	1.384234	1.253771	1.239125	1.562229	1.547814
43	0.044385	0.345430	0.640989	0.780262	0.547789	0.276226	0.050092	0.023810	0.536519	0.251160	-0.076390	-0.147985	0.040551	-0.337214	-0.682188	-0.729158	0.047470	-0.364518	-0.795555	-0.872975	0.567886	0.011713	0.031243	-0.210277	-0.153013
44	4.133543	4.116569	4.085415	4.075381	4.208288	4.193117	4.092565	4.089112	3.987677	3.975221	3.934722	3.931498	4.144082	4.194688	3.755908	3.634857	4.053081	3.943649	3.933397	3.816915	4.095612	4.079568	4.044572	3.907079	3.907286
45	1.340894	1.354044	1.364063	1.324566	1.231840	1.218543	1.197347	1.216150	1.479632	1.558574	1.562718	1.547532	1.270923	1.275955	1.172548	1.083799	1.387184	1.364244	1.311379	1.225271	1.362240	1.217370	1.228764	1.534113	1.513279
46	0.043714	0.346971	0.644441	0.784673	0.550921	0.255163	0.028332	-0.031533	0.542953	0.248746	-0.073790	-0.139772	0.038954	-0.357257	-0.672435	-0.719538	0.047563	-0.361729	-0.788391	-0.871147	0.570929	-0.071061	-0.019718	-0.207639	-0.146410
47	4.099191	4.079599	4.050458	4.038303	4.180776	4.184762	4.083909	4.077003	3.948229	3.932691	3.883713	3.883380	4.101635	4.143890	3.681573	3.564605	4.024117	3.930649	3.926946	3.823400	4.059811	4.057483	4.025455	3.870850	3.871000
48	1.340894	1.354044	1.364063	1.324566	1.231840	1.218543	1.197347	1.216150	1.479632	1.558574	1.562718	1.547532	1.270923	1.275955	1.172548	1.083799	1.387184	1.364244	1.311379	1.225271	1.362240	1.217370	1.228764	1.534113	1.513279
49	0.043714	0.346971	0.644441	0.784673	0.550921	0.255163	0.028332	-0.031533	0.542953	0.248746	-0.073790	-0.139772	0.038954	-0.357257	-0.672435	-0.719538	0.047563	-0.361729	-0.788391	-0.871147	0.570929	-0.071061	-0.019718	-0.207639	-0.146410
50	4.099191	4.079599	4.050458	4.038303	4.180776	4.184762	4.083909	4.077003	3.948229	3.932691	3.883713	3.883380	4.101635	4.143890	3.681573	3.564605	4.024117	3.930649	3.926946	3.823400	4.059811	4.057483	4.025455	3.870850	3.871000
51	1.330920	1.337550	1.337245	1.312463	1.217228	1.203491	1.058777	1.038667	1.465747	1.540794	1.511763	1.495239	1.263381	1.248460	1.189655	1.104377	1.375369	1.353626	1.308963	1.238813	1.338455	1.029264	1.055892	1.478055	1.451292
52	0.044005	0.350268	0.651473	0.788800	0.564015	0.253068	0.037384	-0.039746	0.544889	0.249317	-0.061271	-0.134723	0.039698	-0.365451	-0.796455	-0.843595	0.047414	-0.398046	-0.810432	-0.864936	0.576902	-0.098334	-0.044051	-0.208017	-0.130911
53	4.073365	4.057482	4.027801	4.022707	4.140076	4.146101	4.093675	4.061782	3.926453	3.907987	3.842767	3.838779	4.080665	4.100953	3.733856	3.613144	3.995472	3.910655	3.926280	3.826585	4.037560	4.041233	4.035429	3.825925	3.821636
54	1.319056	1.322267	1.322175	1.288870	1.203969	1.192485	1.056624	1.036816	1.448528	1.508327	1.474548	1.460296	1.251182	1.217020	1.133307	1.044716	1.363582	1.350372	1.307909	1.235359	1.322898	1.020027	1.057131	1.452363	1.426612
55	0.046046	0.353998	0.655780	0.791992	0.571928	0.238395	0.034859	-0.034825	0.543467	0.264277	-0.039326	-0.116741	0.045146	-0.360562	-0.729630	-0.777006	0.046387	-0.397836	-0.811471	-0.866781	0.581218	-0.101578	-0.057592	-0.193254	-0.113628
56	4.038402	4.023766	3.999208	3.990155	4.122664	4.061023	4.094289	4.064118	3.894107	3.867859	3.801799	3.797899	4.042483	4.058051	3.630433	3.512571	3.962673	3.910236	3.922011	3.825320	4.007421	4.039042	4.039000	3.793911	3.808556
57	1.303520	1.307673	1.307302	1.274398	1.191066	1.186601	1.055591	1.036497	1.426621	1.489387	1.445968	1.412494	1.237054	1.182608	1.127338	1.039385	1.347093	1.347038	1.307583	1.234769	1.308183	1.015572	1.058772	1.399515	1.379967
58	0.048421	0.356562	0.658755	0.796200	0.579419	0.243293	0.041101	-0.030920	0.546079	0.289237	-0.032652	-0.109801	0.048200	-0.358636	-0.762668	-0.809709	0.047770	-0.397800	-0.812269	-0.866281	0.584072	-0.098594	-0.031000	-0.181345	-0.106785
59	4.017170	4.003259	3.977077	3.973276	4.088760	4.040442	4.093689	4.067528	3.871158	3.839109	3.775946	3.767426	4.022519	4.017114	3.616105	3.497806	3.940884	3.904971	3.921911	3.824288	3.985892	4.051752	4.031924	3.753428	3.790941
60	1.284144	1.287886	1.287956	1.257080	1.179128	1.172333	1.032993	1.031491	1.407777	1.457363	1.415285	1.380057	1.217848	1.174709	1.125736	1.035534	1.327359	1.339717	1.307874	1.233632	1.288651	1.020895	1.037321	1.366450	1.350516
61	0.050439	0.359827	0.663237	0.799933	0.585225	0.248576	0.051751	-0.007048	0.548271	0.270730	0.020586	-0.061673	0.052917	-0.424585	-0.827725	-0.875866	0.047120	-0.397292	-0.812198	-0.867534	0.588261	-0.046759	-0.041405	-0.131052	-0.040485
62	3.995856	3.976163	3.944426	3.947496	4.059189	4.002277	4.102222	4.066936	3.844285	3.799587	3.740362	3.741910	4.000484	4.013179	3.609338	3.490328	3.919790	3.895482	3.921748	3.822920	3.954600	4.051055	4.029834	3.713573	3.787959
63	1.266881	1.271888	1.273044	1.230659	1.165339	1.160796	1.036256	1.025070	1.392885	1.445430	1.363824	1.332455	1.199974	1.114701	1.092771	1.003295	1.311024	1.335546	1.307582	1.232225	1.273486	1.016863	1.036933	1.310205	1.301698
64	0.052448	0.362126	0.665677	0.802249	0.601043	0.262923	-0.026198	-0.071250	0.552508	0.288941	-0.017057	-0.093187	0.057596	-0.361932	-0.810053	-0.858147	0.046657	-0.399527	-0.815785	-0.869273	0.590680	-0.136620	-0.075892	-0.158067	-0.122088
65	3.978737	3.959460	3.928400	3.920485	4.036813	3.984256	4.054658	4.053485	3.824730	3.780269	3.700405	3.686670	3.980491	3.952841	3.593764	3.474087	3.905396	3.889271	3.922174	3.822717	3.938392	4.035254	4.019900	3.691378	3.719334
66	1.246654	1.254237	1.257582	1.213223	1.150930	1.145438	1.035936	1.015230	1.372374	1.419493	1.338683	1.290299	1.178018	1.110646	1.276400	1.191406	1.292638	1.330569	1.308231	1.231469	1.257504	1.004606	1.007901	1.263579	1.271189
67	0.051386	0.364060	0.670440	0.810129	0.587903	0.249081	-0.026540	-0.070115	0.557092	0.287967	-0.006998	-0.077564	0.059655	-0.431584	-0.806453	-0.870117	0.042622	-0.399121	-0.809295	-0.869907	0.594750	-0.119992	-0.121340	-0.135220	-0.140200
68	3.955964	3.936211	3.904427	3.900021	3.992071	3.937795	4.053380	4.049761	3.801298	3.757470	3.668211	3.643685	3.954146	3.944521	3.983109	3.904297	3.885983	3.875803	3.921314	3.832850	3.914621	4.029776	4.014000	3.650627	3.660333
69	1.229746	1.235766	1.237460	1.198977	1.139564	1.134348	1.036275	1.013416	1.355683	1.395693	1.302098	1.249593	1.161958	1.064491	1.218621	1.154341	1.274465	1.324525	1.307345	1.216917	1.237798	0.999143	1.002310	1.219715	1.260466
70	0.043952	0.360138	0.670524	0.808540	0.597181	0.257662	0.053256	-0.007097	0.560874	0.298774	0.021190	-0.056847	0.044718	-0.434148	-0.806045	-0.856291	0.041237	-0.400990	-0.805737	-0.859113	0.593786	-0.076132	-0.046277	-0.112583	-0.079244
71	3.939440	3.914817	3.877508	3.884142	3.974675	3.920883	4.050803	4.051441	3.781375	3.731857	3.641943	3.600281	3.933774	3.906100	3.961632	3.853316	3.872173	3.869214	3.919529	3.843747	3.889145	4.029552	4.011800	3.594793	3.578929
72	1.211575	1.217215	1.219147	1.173862	1.122995	1.117696	1.007969	0.997372	1.338876	1.376280	1.276372	1.211564	1.139766	1.040688	1.116982	1.060197	1.259421	1.318091	1.307331	1.220480	1.219378	0.981939	0.970704	1.179017	1.185723
73	0.047790	0.361168	0.668336	0.807518	0.597275	0.257279	-0.034092	-0.061848	0.558614	0.299288	0.033581	-0.041074	0.060531	-0.431700	-0.826756	-0.870243	0.035751	-0.405523	-0.803474	-0.859334	0.592443	-0.091996	-0.091452	-0.096687	-0.103834
74	3.916825	3.891863	3.855276	3.855697	3.936869	3.882902	4.007740	4.019303	3.757778	3.704257	3.616354	3.566823	3.909531	3.872374	3.898708	3.782437	3.850568	3.857124	3.919216	3.842417	3.866645	4.003819	3.980000	3.568353	3.576000
75	1.209847	1.208994	1.203491	1.156978	1.111952	1.045258	1.020648	0.991962	1.311649	1.358323	1.253518	1.179279	1.145206	1.017067	1.051308	1.013530	1.252366	1.307537	1.304658	1.228220	1.205767	0.980671	0.980190	1.140342	1.126211
76	0.047745	0.360837	0.667555	0.803301	0.602654	0.325596	0.076622	-0.000080	0.553559	0.304431	0.060317	-0.023486	0.061651	-0.426848	-0.825885	-0.888929	0.033627	-0.404993	-0.798114	-0.862168	0.591805	-0.073599	0.007203	-0.077866	-0.087727
77	3.893157	3.871941	3.836867	3.841181	3.920861	4.047049	3.996145	4.011610	3.737203	3.679617	3.589005	3.537135	3.883020	3.842002	3.829448	3.720957	3.830446	3.848710	3.913915	3.835549	3.848008	3.991326	3.980000	3.534202	3.545333
78	1.199977	1.188920	1.172333	1.135702	1.056126	1.037874	0.988800	0.972038	1.291507	1.335075	1.229085	1.150197	1.136467	0.999624	0.976167	0.908802	1.241699	1.299497	1.299621	1.229619	1.177297	0.943629	0.968203	1.112451	1.122955
79	0.041037	0.353636	0.659933	0.802778	0.565181	0.306720	-0.006380	-0.083230	0.549769	0.301044	0.068118	-0.012428	0.053290	-0.435277	-0.829529	-0.872889	0.028142	-0.408939	-0.797056	-0.866757	0.584271	-0.164627	-0.087305	-0.067739	-0.078574
80	3.868062	3.843783	3.807647	3.815568	3.925580	4.035049	3.906513	3.843866	3.716036	3.652482	3.570692	3.511080	3.853378	3.810975	3.756046	3.649928	3.810599	3.841187	3.911749	3.835235	3.818851	3.818519	3.801250	3.506277	3.509400
81	1.184497	1.173375	1.157780	1.113541	1.040827	1.019725	0.980534	0.962863	1.267673	1.315781	1.193312	1.119410	1.114937	0.979740	0.915172	0.858505	1.229694	1.284460	1.299823	1.228429	1.162472	0.931967	0.960517	1.076503	1.062244
82	0.028790	0.348484	0.660975	0.803027	0.564329	0.299670	-0.020993	-0.060348	0.546818	0.295993	0.078145	-0.007393	0.026287	-0.458615	-0.839431	-0.872762	0.026441	-0.419147	-0.800801	-0.864896	0.583835	-0.139807	-0.064094	-0.057244	-0.070515
83	3.847204	3.824131	3.788648	3.795466	3.916370	4.003395	3.896878	3.864570	3.691379	3.632812	3.536685	3.483199	3.829989	3.781882	3.693482	3.575455	3.790614	3.831046	3.910355	3.828402	3.799835	3.821351	3.806375	3.471174	3.487000
84	1.164965	1.151656	1.133902	1.086687	1.018799	1.007547	0.964523	0.949903	1.247898	1.295055	1.154101	1.085457	1.100520	0.970224	0.887358	0.824712	1.206511	1.273643	1.298952	1.233101	1.139095	0.929196	0.954762	1.046524	1.051325
85	0.014167	0.341297	0.661406	0.799765	0.552468	0.284985	-0.014273	-0.068402	0.542873	0.302147	0.045927	-0.019842	0.010212	-0.442958	-0.808530	-0.866693	0.018649	-0.421812	-0.797945	-0.866321	0.582331	-0.164402	-0.063629	-0.064338	-0.074995
86	3.827926	3.804433	3.768175	3.775810	3.865299	3.979748	3.870230	3.820047	3.675260	3.606461	3.503590	3.458518	3.822135	3.765136	3.642057	3.548356	3.758507	3.821803	3.908252	3.828345	3.779559	3.789122	3.778500	3.453640	3.474500
87	1.148759	1.131863	1.110214	1.061432	1.014919	1.000217	0.962548	0.952009	1.222426	1.271004	1.130975	1.059457	1.088115	0.953232	0.875547	0.808384	1.186185	1.256699	1.296327	1.237014	1.116431	0.951476	0.970393	1.025824	1.072869
88	0.032894	0.348252	0.657657	0.796054	0.599545	0.327657	0.018880	-0.143258	0.539442	0.295660	0.032356	-0.023527	0.042228	-0.441596	-0.809846	-0.847531	0.023706	-0.419598	-0.786642	-0.862620	0.581313	-0.231963	-0.143149	-0.065818	-0.051371
89	3.795902	3.773880	3.737732	3.754981	3.837879	3.945683	3.809682	3.744358	3.647832	3.582399	3.476320	3.428735	3.798237	3.732148	3.625249	3.519219	3.718537	3.797668	3.900249	3.828481	3.749204	3.716583	3.706875	3.422522	3.418636
90	1.140608	1.116947	1.090966	1.041691	0.995179	0.991138	0.946660	0.944671	1.198112	1.250701	1.113179	1.041669	1.079269	0.930881	0.868631	0.802502	1.180715	1.237621	1.291521	1.236344	1.098125	0.919550	0.970472	1.007210	0.995433
91	0.039979	0.352642	0.659467	0.791946	0.597878	0.347465	0.019526	-0.048060	0.537491	0.288618	0.029576	-0.032295	0.047502	-0.445223	-0.814047	-0.865480	0.031430	-0.419313	-0.786805	-0.866225	0.583675	-0.130631	-0.045890	-0.072187	-0.084791
92	3.756064	3.746197	3.720857	3.735318	3.824477	3.818668	3.763191	3.739547	3.627438	3.562227	3.458185	3.410540	3.766355	3.706404	3.600847	3.506432	3.675426	3.777873	3.894660	3.828526	3.729801	3.708880	3.701588	3.402263	3.424333
