	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	-2.145015	-2.128526	-2.106695	-2.082118	-2.248422	-2.330379	-2.296252	-2.285708	-1.995495	-2.004651	-1.875521	-1.845063	-2.185668	-2.165160	-2.282727	-2.240964	-2.070898	-2.073786	-2.131258	-2.064509	-2.113179	-2.276222	-2.286794	-1.815126	-1.802929
1	0.047374	0.366417	0.679978	0.817189	0.575936	0.318360	0.028510	-0.040051	0.518631	0.273339	0.004093	-0.073365	0.059996	-0.347126	-0.639557	-0.767451	0.034013	-0.344069	-0.781757	-0.826431	0.602385	-0.092736	-0.030895	-0.090720	-0.090414
2	4.504731	4.497434	4.478457	4.470401	4.394104	4.353715	4.286232	4.263714	4.528391	4.511203	4.505803	4.506085	4.435843	4.326374	4.478867	4.453890	4.503336	4.518524	4.510475	4.383295	4.485424	4.242543	4.224000	4.494198	4.479000
3	-2.145015	-2.128526	-2.106695	-2.082118	-2.248422	-2.330379	-2.296252	-2.285708	-1.995495	-2.004651	-1.875521	-1.845063	-2.185668	-2.165160	-2.282727	-2.240964	-2.070898	-2.073786	-2.131258	-2.064509	-2.113179	-2.276222	-2.286794	-1.815126	-1.802929
4	0.047374	0.366417	0.679978	0.817189	0.575936	0.318360	0.028510	-0.040051	0.518631	0.273339	0.004093	-0.073365	0.059996	-0.347126	-0.639557	-0.767451	0.034013	-0.344069	-0.781757	-0.826431	0.602385	-0.092736	-0.030895	-0.090720	-0.090414
5	4.504731	4.497434	4.478457	4.470401	4.394104	4.353715	4.286232	4.263714	4.528391	4.511203	4.505803	4.506085	4.435843	4.326374	4.478867	4.453890	4.503336	4.518524	4.510475	4.383295	4.485424	4.242543	4.224000	4.494198	4.479000
6	-2.137911	-2.121654	-2.099920	-2.072752	-2.244081	-2.322102	-2.292822	-2.275299	-1.984442	-1.997478	-1.969078	-1.962302	-2.178405	-2.151239	-2.251226	-2.176531	-2.063966	-2.069915	-2.125031	-2.062209	-2.106393	-2.263807	-2.302673	-1.848155	-1.907472
7	0.044912	0.365155	0.679812	0.818073	0.576740	0.296092	0.001906	-0.075922	0.518647	0.269138	-0.022224	-0.051630	0.057526	-0.368437	-0.763036	-0.866263	0.031595	-0.350837	-0.800578	-0.841444	0.601953	-0.145507	-0.085804	-0.114504	-0.016497
8	4.501857	4.494599	4.475576	4.465194	4.391717	4.345505	4.280673	4.263645	4.528529	4.511287	4.503554	4.503741	4.432858	4.307905	4.490645	4.433894	4.500413	4.517061	4.505548	4.384877	4.482564	4.254013	4.239625	4.471177	4.466040
9	-2.111168	-2.107160	-2.093523	-2.063072	-2.230999	-2.320983	-2.287324	-2.266148	-1.957427	-1.982972	-1.962212	-1.954056	-2.150382	-2.127565	-2.178678	-2.122186	-2.037386	-2.066460	-2.130787	-2.067439	-2.098349	-2.270409	-2.289016	-1.951284	-1.927118
10	0.036203	0.362105	0.680182	0.818327	0.576631	0.295801	-0.007800	-0.080535	0.556057	0.264182	-0.023766	-0.046323	0.040675	-0.379009	-0.815774	-0.892079	0.029940	-0.368530	-0.822515	-0.897439	0.601652	-0.149238	-0.075015	-0.090534	-0.057583
11	4.489928	4.485382	4.468601	4.457774	4.382293	4.345134	4.276685	4.261485	4.525155	4.504736	4.500632	4.493366	4.417977	4.279994	4.459697	4.388519	4.490113	4.513541	4.498376	4.433027	4.475115	4.242642	4.231929	4.485485	4.489857
12	-2.111168	-2.107160	-2.093523	-2.063072	-2.230999	-2.320983	-2.287324	-2.266148	-1.957427	-1.982972	-1.962212	-1.954056	-2.150382	-2.127565	-2.178678	-2.122186	-2.037386	-2.066460	-2.130787	-2.067439	-2.098349	-2.270409	-2.289016	-1.951284	-1.927118
13	0.036203	0.362105	0.680182	0.818327	0.576631	0.295801	-0.007800	-0.080535	0.556057	0.264182	-0.023766	-0.046323	0.040675	-0.379009	-0.815774	-0.892079	0.029940	-0.368530	-0.822515	-0.897439	0.601652	-0.149238	-0.075015	-0.090534	-0.057583
14	4.489928	4.485382	4.468601	4.457774	4.382293	4.345134	4.276685	4.261485	4.525155	4.504736	4.500632	4.493366	4.417977	4.279994	4.459697	4.388519	4.490113	4.513541	4.498376	4.433027	4.475115	4.242642	4.231929	4.485485	4.489857
15	-2.103398	-2.093671	-2.077055	-2.051911	-2.215560	-2.305070	-2.286868	-2.277341	-1.951740	-1.968014	-1.790726	-1.760732	-2.144048	-2.108625	-2.159281	-2.094101	-2.028909	-2.061084	-2.125149	-2.071173	-2.082286	-2.280559	-2.299574	-1.740744	-1.735088
16	0.036627	0.362637	0.682219	0.817115	0.577570	0.308493	-0.007549	-0.078761	0.558813	0.260168	0.008544	-0.047871	0.040447	-0.372295	-0.799643	-0.880679	0.031575	-0.372998	-0.821106	-0.905997	0.603169	-0.147929	-0.088279	-0.100384	-0.022050
17	4.487314	4.476343	4.451658	4.442171	4.367425	4.335483	4.274566	4.264054	4.523864	4.499842	4.457181	4.407786	4.415001	4.259261	4.393359	4.375670	4.488121	4.511239	4.486785	4.430484	4.460196	4.263219	4.235744	4.383369	4.389000
18	-2.088277	-2.077568	-2.061832	-2.034296	-2.200312	-2.295254	-2.284218	-2.277340	-1.926806	-1.927685	-1.745679	-1.735724	-2.128953	-2.095577	-2.126088	-2.048828	-2.014286	-2.046873	-2.105783	-2.033196	-2.066779	-2.265321	-2.283075	-1.708436	-1.712774
19	0.038510	0.362244	0.679909	0.815102	0.576894	0.293261	-0.019864	-0.073941	0.555141	0.268931	0.015924	-0.040121	0.042825	-0.384381	-0.794330	-0.876465	0.033334	-0.386405	-0.824251	-0.870152	0.601321	-0.146392	-0.089710	-0.081844	-0.015886
20	4.476431	4.462320	4.436367	4.426291	4.348306	4.327610	4.268995	4.258328	4.513417	4.510868	4.414271	4.369256	4.401763	4.255379	4.323047	4.238281	4.479572	4.506339	4.487195	4.360174	4.445109	4.244192	4.216616	4.346394	4.356000
21	-2.075573	-2.060744	-2.039543	-2.019267	-2.192784	-2.289728	-2.284044	-2.277599	-1.911941	-1.859204	-1.750321	-1.723909	-2.118339	-2.063447	-2.079050	-2.009766	-1.999444	-2.031942	-2.076460	-2.004432	-2.045967	-2.272259	-2.273916	-1.715451	-1.690293
22	0.040612	0.362032	0.676980	0.813139	0.576308	0.292127	-0.019933	-0.078074	0.561808	0.332615	0.047483	-0.025519	0.043374	-0.370729	-0.787519	-0.863770	0.037386	-0.371806	-0.791469	-0.838400	0.599133	-0.147039	-0.058352	-0.090461	-0.030730
