	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	0.203061	0.206894	0.210113	0.198263	0.025151	-0.120101	-0.104072	-0.077290	0.378709	0.532081	0.624553	0.602207	0.121273	0.142160	0.160198	0.174072	0.281615	0.281099	0.293947	0.285087	0.209421	-0.069426	-0.110607	0.600792	0.598947
1	0.140885	0.426027	0.705901	0.851862	0.601779	0.527164	0.316320	0.261993	0.627971	0.532573	0.442190	0.357387	0.133825	-0.332069	-0.794838	-0.867188	0.145700	-0.322164	-0.622332	-0.668085	0.636711	0.218597	0.281576	0.356548	0.355453
2	4.360748	4.336893	4.301691	4.294345	4.300401	4.209434	4.245929	4.299044	4.276723	4.181829	4.078155	4.093360	4.329994	4.243556	4.228634	4.125000	4.322030	4.251293	4.482754	4.347503	4.312658	4.309455	4.196000	4.083745	4.071204
3	0.203061	0.206894	0.210113	0.198263	0.025151	-0.120101	-0.104072	-0.077290	0.378709	0.532081	0.624553	0.602207	0.121273	0.142160	0.160198	0.174072	0.281615	0.281099	0.293947	0.285087	0.209421	-0.069426	-0.110607	0.600792	0.598947
4	0.140885	0.426027	0.705901	0.851862	0.601779	0.527164	0.316320	0.261993	0.627971	0.532573	0.442190	0.357387	0.133825	-0.332069	-0.794838	-0.867188	0.145700	-0.322164	-0.622332	-0.668085	0.636711	0.218597	0.281576	0.356548	0.355453
5	4.360748	4.336893	4.301691	4.294345	4.300401	4.209434	4.245929	4.299044	4.276723	4.181829	4.078155	4.093360	4.329994	4.243556	4.228634	4.125000	4.322030	4.251293	4.482754	4.347503	4.312658	4.309455	4.196000	4.083745	4.071204
6	0.176996	0.195107	0.206598	0.193485	0.027091	-0.122451	-0.113714	-0.082648	0.378065	0.548910	0.661064	0.698960	0.095463	0.140574	0.157275	0.173308	0.255597	0.277665	0.280113	0.264365	0.204090	-0.101236	-0.118441	0.697258	0.695038
7	0.131651	0.423342	0.707417	0.856585	0.612149	0.473559	0.301438	0.285334	0.651933	0.540541	0.510178	0.500551	0.122883	-0.431690	-0.761560	-0.865965	0.138241	-0.387250	-0.740888	-0.789323	0.637218	0.188194	0.311649	0.499333	0.497743
8	4.349967	4.325167	4.286848	4.267115	4.279244	4.205914	4.199970	4.254129	4.234900	4.131344	3.995852	3.954471	4.318736	4.224972	4.230177	4.126630	4.310970	4.189902	4.451105	4.308986	4.299040	4.243501	4.169200	3.944844	3.932286
9	0.193129	0.201613	0.209285	0.197365	0.029450	-0.136777	-0.097538	-0.072040	0.387109	0.545563	0.653270	0.624636	0.111241	0.140984	0.162036	0.175433	0.271772	0.273351	0.285629	0.273036	0.207500	-0.065284	-0.123637	0.671472	0.609466
