	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	-1.302432	-1.315150	-1.323684	-1.314964	-1.468489	-1.577472	-1.499373	-1.453969	-1.133876	-1.024518	-0.863961	-0.897017	-1.367029	-1.418717	-1.420155	-1.373047	-1.214860	-1.167173	-1.213626	-1.170898	-1.322325	-1.412578	-1.505940	-0.890711	-0.887716
1	0.074605	0.401419	0.721784	0.874551	0.624405	0.455457	0.213758	0.119290	0.672311	0.479011	0.429539	0.438369	0.063065	-0.439891	-0.806100	-0.888184	0.084825	-0.412365	-0.781666	-0.878418	0.642635	0.009728	0.121528	0.426726	0.442271
2	4.315596	4.282301	4.236580	4.229969	4.140268	4.055512	4.028031	4.058877	4.282212	4.326618	4.228314	4.194018	4.224209	4.228488	4.313647	4.226562	4.330768	4.178500	4.247691	4.183594	4.250372	4.019316	3.989809	4.173165	4.177000
3	-1.302432	-1.315150	-1.323684	-1.314964	-1.468489	-1.577472	-1.499373	-1.453969	-1.133876	-1.024518	-0.863961	-0.897017	-1.367029	-1.418717	-1.420155	-1.373047	-1.214860	-1.167173	-1.213626	-1.170898	-1.322325	-1.412578	-1.505940	-0.890711	-0.887716
4	0.074605	0.401419	0.721784	0.874551	0.624405	0.455457	0.213758	0.119290	0.672311	0.479011	0.429539	0.438369	0.063065	-0.439891	-0.806100	-0.888184	0.084825	-0.412365	-0.781666	-0.878418	0.642635	0.009728	0.121528	0.426726	0.442271
5	4.315596	4.282301	4.236580	4.229969	4.140268	4.055512	4.028031	4.058877	4.282212	4.326618	4.228314	4.194018	4.224209	4.228488	4.313647	4.226562	4.330768	4.178500	4.247691	4.183594	4.250372	4.019316	3.989809	4.173165	4.177000
6	-1.299528	-1.307584	-1.312846	-1.284361	-1.447656	-1.555707	-1.463137	-1.427553	-1.099591	-0.974216	-0.818724	-0.767829	-1.364702	-1.413586	-1.419634	-1.360527	-1.211651	-1.129511	-1.136850	-1.110352	-1.312265	-1.366370	-1.434308	-0.761879	-0.759350
7	0.103932	0.417102	0.723866	0.867169	0.620276	0.443608	0.200432	0.104418	0.666531	0.472086	0.373168	0.340647	0.092718	-0.434365	-0.806709	-0.877655	0.113325	-0.399232	-0.763482	-0.843262	0.647781	0.019471	0.095559	0.329267	0.345155
8	4.261967	4.233338	4.196951	4.199274	4.103791	3.996166	3.976929	3.983559	4.242057	4.275124	4.205293	4.186155	4.169455	4.217928	4.312346	4.222010	4.279931	4.130670	4.145463	4.078125	4.208760	3.966225	3.940800	4.165445	4.169468
9	-1.286516	-1.284770	-1.274947	-1.247857	-1.411917	-1.528369	-1.410961	-1.363945	-1.059535	-0.947679	-0.783534	-0.778939	-1.352714	-1.399310	-1.419013	-1.372788	-1.197647	-1.100871	-1.067059	-1.015625	-1.277341	-1.293242	-1.376015	-0.772928	-0.770319
10	0.105419	0.417926	0.724154	0.859501	0.621362	0.390347	0.150213	0.058289	0.645020	0.464235	0.405380	0.330299	0.098316	-0.441572	-0.807867	-0.877285	0.110659	-0.362181	-0.791673	-0.848145	0.648541	-0.021662	0.027194	0.318930	0.334836
