	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	2.044458	2.016683	1.983860	1.949322	1.952370	1.994596	1.854821	1.792142	2.030314	2.116863	2.083593	2.058767	2.010286	1.998044	1.877550	1.763254	2.045730	2.009031	2.190970	2.195312	1.993044	1.758519	1.767187	2.045344	2.030733
1	0.106691	0.375914	0.640178	0.729369	0.459686	0.222264	0.053270	-0.015861	0.514992	0.306945	0.077570	0.005404	0.093327	-0.309727	-0.750534	-0.798988	0.118341	-0.205716	-0.464389	-0.564453	0.574840	-0.069650	-0.024278	-0.063808	0.006116
2	3.544664	3.542296	3.530380	3.557237	3.632041	3.739253	3.707439	3.668094	3.410215	3.312152	3.314897	3.327421	3.554565	3.431424	3.469736	3.406764	3.477705	3.405974	3.506326	3.412109	3.535170	3.644852	3.667000	3.316656	3.334445
3	2.044458	2.016683	1.983860	1.949322	1.952370	1.994596	1.854821	1.792142	2.030314	2.116863	2.083593	2.058767	2.010286	1.998044	1.877550	1.763254	2.045730	2.009031	2.190970	2.195312	1.993044	1.758519	1.767187	2.045344	2.030733
4	0.106691	0.375914	0.640178	0.729369	0.459686	0.222264	0.053270	-0.015861	0.514992	0.306945	0.077570	0.005404	0.093327	-0.309727	-0.750534	-0.798988	0.118341	-0.205716	-0.464389	-0.564453	0.574840	-0.069650	-0.024278	-0.063808	0.006116
5	3.544664	3.542296	3.530380	3.557237	3.632041	3.739253	3.707439	3.668094	3.410215	3.312152	3.314897	3.327421	3.554565	3.431424	3.469736	3.406764	3.477705	3.405974	3.506326	3.412109	3.535170	3.644852	3.667000	3.316656	3.334445
6	2.040846	2.014603	1.982727	1.946121	1.950440	1.991738	1.852113	1.776048	2.027946	2.111682	2.046151	2.030758	2.006579	1.997656	1.874520	1.777968	2.042224	2.009035	2.192886	2.094220	1.991730	1.738783	1.728914	2.026511	1.996255
7	0.106306	0.375649	0.639991	0.729632	0.459616	0.226235	0.057880	-0.016107	0.515102	0.305324	0.018688	-0.056622	0.092832	-0.315287	-0.768410	-0.806723	0.118064	-0.205747	-0.500732	-0.541285	0.574638	-0.075755	-0.051257	-0.134710	-0.035030
8	3.543069	3.541926	3.530696	3.558296	3.631866	3.741161	3.708583	3.675924	3.410664	3.312823	3.327769	3.335506	3.552617	3.435844	3.471047	3.414555	3.476408	3.406062	3.452713	3.397048	3.535350	3.653682	3.639250	3.339410	3.343100
9	2.015299	1.992162	1.962169	1.922005	1.927715	1.972697	1.793560	1.756735	1.989858	2.096013	2.048395	2.031072	1.981961	1.996635	1.870279	1.769233	2.015620	1.998541	2.159488	2.175421	1.970848	1.727861	1.732065	2.016740	2.000787
10	0.088603	0.367722	0.639584	0.735883	0.459653	0.225384	0.021781	-0.024376	0.521254	0.305437	0.060729	-0.008724	0.073373	-0.323693	-0.781035	-0.820491	0.102302	-0.200492	-0.471465	-0.561754	0.572485	-0.081933	-0.025198	-0.082516	0.004314
11	3.542633	3.542562	3.532363	3.563608	3.631891	3.746474	3.702960	3.686826	3.421386	3.313904	3.324960	3.339421	3.551262	3.443338	3.472638	3.419142	3.476115	3.391485	3.509907	3.423414	3.536772	3.664415	3.675833	3.334170	3.346167
12	2.005748	1.976058	1.937478	1.903565	1.905461	1.918282	1.776255	1.748300	1.978734	2.066916	2.019449	2.011876	1.973187	1.955021	1.862915	1.761109	2.005033	1.990344	2.183297	2.175807	1.948419	1.715376	1.730785	2.008661	1.988181
13	0.085970	0.368947	0.648123	0.741843	0.465283	0.190081	0.013826	-0.014025	0.523852	0.301341	0.002207	-0.037933	0.071452	-0.346026	-0.791808	-0.832843	0.098972	-0.207325	-0.549270	-0.606905	0.578830	-0.062316	-0.023263	-0.107067	-0.037066
14	3.540164	3.543044	3.537706	3.571505	3.644222	3.743061	3.722359	3.697743	3.424406	3.319295	3.333694	3.336152	3.548085	3.467241	3.478354	3.420681	3.473706	3.387271	3.484613	3.395949	3.540685	3.680560	3.696111	3.331208	3.344375
15	1.965581	1.943887	1.914955	1.877879	1.874811	1.878582	1.773416	1.735166	1.959622	2.050744	2.014587	2.002818	1.928801	1.936901	1.857475	1.831296	1.969460	2.001950	2.118679	2.155845	1.923475	1.713777	1.703556	1.990555	1.973100
16	0.060806	0.359848	0.649410	0.755935	0.476988	0.210188	0.020189	-0.032426	0.528486	0.304829	0.016608	-0.031148	0.046593	-0.368090	-0.801946	-0.874746	0.074355	-0.226059	-0.490535	-0.576897	0.578100	-0.090621	-0.043584	-0.098781	-0.034836
17	3.539614	3.544076	3.538437	3.574524	3.620941	3.725522	3.723310	3.709477	3.421872	3.317229	3.335084	3.345546	3.548100	3.464974	3.478441	3.411093	3.471469	3.383196	3.508816	3.422357	3.541687	3.694343	3.690083	3.325839	3.347125
18	1.965581	1.943887	1.914955	1.877879	1.874811	1.878582	1.773416	1.735166	1.959622	2.050744	2.014587	2.002818	1.928801	1.936901	1.857475	1.831296	1.969460	2.001950	2.118679	2.155845	1.923475	1.713777	1.703556	1.990555	1.973100
19	0.060806	0.359848	0.649410	0.755935	0.476988	0.210188	0.020189	-0.032426	0.528486	0.304829	0.016608	-0.031148	0.046593	-0.368090	-0.801946	-0.874746	0.074355	-0.226059	-0.490535	-0.576897	0.578100	-0.090621	-0.043584	-0.098781	-0.034836
20	3.539614	3.544076	3.538437	3.574524	3.620941	3.725522	3.723310	3.709477	3.421872	3.317229	3.335084	3.345546	3.548100	3.464974	3.478441	3.411093	3.471469	3.383196	3.508816	3.422357	3.541687	3.694343	3.690083	3.325839	3.347125
21	1.949948	1.925009	1.890803	1.847115	1.855885	1.870843	1.765565	1.725441	1.935358	2.021755	1.990749	2.001168	1.912268	1.921149	1.857049	1.759272	1.953817	1.894542	2.136606	2.125798	1.900908	1.714911	1.715070	2.006341	1.986283
22	0.044232	0.353590	0.655225	0.763307	0.468238	0.211872	0.018654	-0.045326	0.533609	0.305272	0.054462	0.008063	0.025985	-0.389028	-0.804181	-0.870298	0.061120	-0.246021	-0.557290	-0.609319	0.580477	-0.108310	-0.032272	-0.066706	-0.011632
23	3.538169	3.543374	3.537955	3.579079	3.610519	3.724033	3.731745	3.723069	3.421390	3.317912	3.328100	3.329942	3.546633	3.463508	3.478431	3.499564	3.468843	3.446691	3.513093	3.415586	3.541236	3.705539	3.727875	3.281851	3.325077
24	1.936855	1.909798	1.872390	1.833233	1.834683	1.835318	1.758485	1.720412	1.911118	1.995254	1.992117	1.987764	1.900890	1.918555	1.853055	1.747720	1.938800	1.894079	2.117054	2.134103	1.883152	1.710132	1.694798	1.978252	1.965776
25	0.032497	0.351906	0.664967	0.770194	0.462730	0.209652	0.013225	-0.053575	0.538351	0.302891	0.019475	-0.058437	0.014043	-0.408524	-0.811117	-0.863453	0.050297	-0.335688	-0.570608	-0.622372	0.587153	-0.112117	-0.054168	-0.123906	-0.050974
26	3.539789	3.546164	3.542335	3.583433	3.614595	3.730605	3.735915	3.735117	3.424655	3.319972	3.292256	3.293627	3.548542	3.463170	3.481385	3.510879	3.468934	3.458153	3.533768	3.419927	3.545182	3.720754	3.732000	3.254910	3.345385
27	1.899274	1.879654	1.852634	1.818177	1.822071	1.827658	1.760413	1.717369	1.893227	1.970536	1.955842	1.947083	1.875470	1.900673	1.851226	1.742928	1.892599	1.881547	2.136973	2.111235	1.860840	1.709635	1.679831	1.939980	1.922849
28	0.015514	0.346161	0.667153	0.772970	0.536136	0.264873	0.021220	-0.060116	0.536941	0.301094	0.018771	-0.064536	0.014409	-0.412138	-0.812823	-0.854150	0.014316	-0.389107	-0.558866	-0.622876	0.587995	-0.120533	-0.093774	-0.133533	-0.064111
29	3.560418	3.554852	3.541964	3.585197	3.661946	3.731215	3.751484	3.748537	3.421315	3.322321	3.301317	3.308349	3.565463	3.460606	3.482248	3.425166	3.489407	3.470584	3.564633	3.435986	3.546829	3.738181	3.728500	3.276980	3.352579
30	1.863243	1.848624	1.827780	1.788539	1.785063	1.811579	1.756618	1.715845	1.867228	1.937354	1.918877	1.897172	1.826573	1.886373	1.834556	1.726818	1.866137	1.881089	2.096483	2.122303	1.834187	1.702006	1.687516	1.899257	1.873576
31	0.015039	0.347261	0.671654	0.778075	0.526415	0.254222	0.020544	-0.067323	0.537784	0.297089	0.003511	-0.111647	0.012172	-0.419487	-0.736742	-0.779287	0.017034	-0.389282	-0.618186	-0.670030	0.591643	-0.129756	-0.128878	-0.186395	-0.093474
32	3.587071	3.569868	3.545028	3.590614	3.627517	3.722296	3.759527	3.762858	3.418713	3.323453	3.301277	3.308493	3.595033	3.477046	3.499243	3.432831	3.513651	3.470228	3.508115	3.418717	3.552898	3.732622	3.719333	3.306920	3.343250
33	1.839654	1.826982	1.806885	1.770292	1.775276	1.797868	1.725642	1.708486	1.867496	1.915255	1.880560	1.855061	1.805315	1.875265	1.822243	1.715973	1.843654	1.873904	2.088722	2.098640	1.813399	1.710601	1.672015	1.841317	1.829360
34	0.061983	0.367143	0.675787	0.779017	0.528465	0.259998	-0.016973	-0.075310	0.538048	0.299639	0.011337	-0.070868	0.045162	-0.385673	-0.697459	-0.740148	0.073117	-0.370532	-0.619969	-0.696644	0.599009	-0.140187	-0.078288	-0.144773	-0.054842
35	3.595829	3.577287	3.549792	3.591832	3.630407	3.724092	3.764337	3.761544	3.419228	3.327683	3.309809	3.327799	3.598001	3.484088	3.506557	3.436604	3.528174	3.470443	3.506867	3.442456	3.558416	3.740285	3.753625	3.311872	3.378235
36	1.830312	1.809406	1.782844	1.746092	1.749930	1.773311	1.723482	1.704330	1.816950	1.879544	1.836179	1.812430	1.797235	1.861588	1.825069	1.762357	1.829321	1.861274	2.088668	2.059457	1.790388	1.684849	1.679317	1.795276	1.842914
37	0.062486	0.372316	0.680089	0.785330	0.533075	0.265273	-0.015267	-0.074595	0.547560	0.299461	0.016629	-0.068814	0.048325	-0.398326	-0.707252	-0.799357	0.072724	-0.385501	-0.624731	-0.708604	0.604013	-0.140502	-0.080115	-0.144106	-0.075640
38	3.596552	3.578562	3.550361	3.593403	3.631589	3.724237	3.764277	3.767577	3.418045	3.331256	3.322517	3.329380	3.597907	3.481138	3.506304	3.543179	3.529861	3.471613	3.507571	3.447007	3.559397	3.734802	3.768300	3.325138	3.321800
39	1.830312	1.809406	1.782844	1.746092	1.749930	1.773311	1.723482	1.704330	1.816950	1.879544	1.836179	1.812430	1.797235	1.861588	1.825069	1.762357	1.829321	1.861274	2.088668	2.059457	1.790388	1.684849	1.679317	1.795276	1.842914
40	0.062486	0.372316	0.680089	0.785330	0.533075	0.265273	-0.015267	-0.074595	0.547560	0.299461	0.016629	-0.068814	0.048325	-0.398326	-0.707252	-0.799357	0.072724	-0.385501	-0.624731	-0.708604	0.604013	-0.140502	-0.080115	-0.144106	-0.075640
41	3.596552	3.578562	3.550361	3.593403	3.631589	3.724237	3.764277	3.767577	3.418045	3.331256	3.322517	3.329380	3.597907	3.481138	3.506304	3.543179	3.529861	3.471613	3.507571	3.447007	3.559397	3.734802	3.768300	3.325138	3.321800
42	1.813789	1.789998	1.760639	1.725688	1.728254	1.729609	1.721121	1.695073	1.805599	1.856417	1.791122	1.773010	1.780421	1.856238	1.844053	1.755484	1.813633	1.851877	2.085622	1.991252	1.769026	1.680032	1.688868	1.722635	1.742140
43	0.060233	0.374002	0.683375	0.790873	0.536282	0.245257	0.019954	-0.060969	0.550223	0.297780	0.021380	-0.063983	0.050221	-0.405728	-0.812613	-0.868639	0.068043	-0.401773	-0.667436	-0.708151	0.606919	-0.109257	-0.044579	-0.137391	-0.102750
44	3.600224	3.582183	3.553369	3.594857	3.634695	3.570328	3.745309	3.771851	3.419217	3.331876	3.335001	3.358818	3.602192	3.478123	3.486021	3.543097	3.532537	3.471788	3.521890	3.455424	3.562614	3.768801	3.756714	3.348389	3.304334
45	1.788540	1.766634	1.739186	1.702580	1.706671	1.719055	1.711781	1.678762	1.780080	1.834096	1.735597	1.723449	1.757003	1.697816	1.809817	1.746083	1.786176	1.838945	1.970453	1.856434	1.747043	1.674371	1.670313	1.658264	1.696168
46	0.053707	0.369964	0.680244	0.794395	0.533144	0.239323	0.014803	-0.029897	0.551222	0.298578	0.051873	-0.033618	0.049529	-0.311546	-0.697027	-0.800258	0.055720	-0.414022	-0.714289	-0.792613	0.603600	-0.024838	-0.014860	-0.100221	0.009292
47	3.600613	3.583765	3.555844	3.594434	3.637219	3.570959	3.752282	3.748797	3.418847	3.332202	3.349329	3.364959	3.599454	3.676296	3.524170	3.546781	3.535969	3.478033	3.523170	3.466246	3.564904	3.750344	3.744755	3.343908	3.334667
48	1.770211	1.745511	1.713478	1.680474	1.681033	1.692714	1.632010	1.620668	1.754462	1.800953	1.684580	1.659602	1.736405	1.673530	1.804788	1.747131	1.770869	1.827534	1.959710	1.846382	1.722677	1.589666	1.594522	1.615485	1.616422
49	0.049368	0.369395	0.683382	0.792587	0.536270	0.239132	-0.044983	-0.170188	0.551193	0.293890	0.021546	-0.066111	0.043706	-0.321429	-0.705931	-0.823306	0.053570	-0.417805	-0.717142	-0.798496	0.605754	-0.248688	-0.156525	-0.134577	-0.046712
50	3.592814	3.581006	3.558403	3.598009	3.639763	3.573036	3.638951	3.670378	3.420376	3.332511	3.357366	3.380064	3.593075	3.680825	3.525669	3.512949	3.526416	3.480923	3.535730	3.482861	3.566041	3.665712	3.677750	3.395580	3.339208
51	1.755109	1.727966	1.695870	1.653963	1.663420	1.675526	1.624018	1.599529	1.735351	1.781509	1.646091	1.605702	1.723053	1.638723	1.789168	1.720515	1.754251	1.819344	1.953232	1.837210	1.704836	1.579420	1.573251	1.559870	1.569968
52	0.047688	0.368629	0.683275	0.793273	0.536150	0.236201	-0.026527	-0.107128	0.550915	0.291540	0.024038	-0.059283	0.043786	-0.316311	-0.703735	-0.809337	0.050266	-0.421169	-0.717391	-0.798004	0.605538	-0.170354	-0.110567	-0.128894	-0.037119
53	3.590232	3.579579	3.558048	3.601854	3.639386	3.572122	3.658708	3.663196	3.418526	3.335162	3.363573	3.392998	3.590802	3.680847	3.532982	3.548819	3.522916	3.479819	3.537780	3.490440	3.565488	3.680378	3.659842	3.422051	3.350872
54	1.735383	1.705078	1.666677	1.636862	1.634255	1.646510	1.610215	1.565663	1.709937	1.751965	1.626731	1.582171	1.700589	1.605823	1.687903	1.628466	1.735841	1.810809	1.841894	1.774566	1.677541	1.556306	1.544118	1.528831	1.568587
55	0.035298	0.360760	0.679042	0.791477	0.531908	0.229884	-0.029456	-0.126221	0.545852	0.296391	0.060576	-0.015791	0.027642	-0.309664	-0.741908	-0.854808	0.041050	-0.421779	-0.799238	-0.865797	0.600396	-0.180635	-0.129285	-0.091035	0.033737
56	3.582620	3.578742	3.564143	3.602881	3.645440	3.577721	3.663066	3.673028	3.419336	3.339575	3.366217	3.395273	3.589580	3.681129	3.634503	3.573246	3.507975	3.480161	3.484717	3.489472	3.569733	3.671176	3.669455	3.394463	3.346843
