	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	1.710991	1.705961	1.696321	1.651010	1.583207	1.595778	1.544338	1.527822	1.806181	1.917892	1.905909	1.885430	1.646330	1.615957	1.642994	1.553892	1.747601	1.768380	1.925082	1.866449	1.699609	1.514981	1.522432	1.884446	1.872566
1	0.042550	0.362886	0.677440	0.808724	0.565290	0.273428	-0.025035	-0.086902	0.554113	0.287733	-0.027172	-0.102283	0.044775	-0.389429	-0.782120	-0.826738	0.039627	-0.301888	-0.607247	-0.624393	0.599639	-0.138006	-0.071366	-0.168646	-0.099635
2	4.440741	4.431406	4.410038	4.394010	4.518366	4.473299	4.488693	4.449351	4.290545	4.276861	4.210477	4.202698	4.451653	4.430309	4.410193	4.300701	4.356982	4.273338	4.476111	4.528821	4.417669	4.442507	4.423500	4.208021	4.153800
3	1.698782	1.688723	1.672009	1.642248	1.560127	1.570113	1.528541	1.506914	1.795875	1.904483	1.904297	1.884719	1.633767	1.611377	1.642465	1.563077	1.735936	1.719126	1.878822	1.797854	1.677254	1.493450	1.501953	1.872404	1.894403
4	0.051021	0.366584	0.674911	0.806277	0.563896	0.261791	-0.012615	-0.058936	0.560568	0.300240	-0.020405	-0.087890	0.051424	-0.386063	-0.774151	-0.814220	0.049847	-0.298206	-0.631359	-0.672654	0.598860	-0.103251	-0.061489	-0.146770	-0.104985
5	4.426223	4.411784	4.383142	4.383003	4.512618	4.505587	4.483490	4.481081	4.278921	4.266504	4.207236	4.193604	4.435946	4.425493	4.413107	4.311497	4.344081	4.218327	4.444611	4.343433	4.392790	4.503925	4.431556	4.181155	4.171167
6	1.698782	1.688723	1.672009	1.642248	1.560127	1.570113	1.528541	1.506914	1.795875	1.904483	1.904297	1.884719	1.633767	1.611377	1.642465	1.563077	1.735936	1.719126	1.878822	1.797854	1.677254	1.493450	1.501953	1.872404	1.894403
7	0.051021	0.366584	0.674911	0.806277	0.563896	0.261791	-0.012615	-0.058936	0.560568	0.300240	-0.020405	-0.087890	0.051424	-0.386063	-0.774151	-0.814220	0.049847	-0.298206	-0.631359	-0.672654	0.598860	-0.103251	-0.061489	-0.146770	-0.104985
8	4.426223	4.411784	4.383142	4.383003	4.512618	4.505587	4.483490	4.481081	4.278921	4.266504	4.207236	4.193604	4.435946	4.425493	4.413107	4.311497	4.344081	4.218327	4.444611	4.343433	4.392790	4.503925	4.431556	4.181155	4.171167
9	1.650320	1.653630	1.652284	1.608581	1.521831	1.527652	1.460544	1.452975	1.769631	1.890458	1.903148	1.880110	1.583530	1.602447	1.642342	1.565322	1.690018	1.678861	1.830721	1.752366	1.653845	1.446809	1.415915	1.877852	1.878855
10	0.049116	0.366891	0.677867	0.807046	0.568061	0.293079	-0.034485	-0.083360	0.565545	0.290463	-0.016598	-0.093707	0.049136	-0.383702	-0.772224	-0.810510	0.048288	-0.315280	-0.663390	-0.702592	0.601134	-0.154508	-0.089983	-0.145803	-0.088435
11	4.404872	4.390101	4.365420	4.344322	4.487992	4.531771	4.495092	4.483715	4.255490	4.248974	4.202925	4.190876	4.414041	4.415613	4.414056	4.311114	4.323287	4.175426	4.413417	4.310852	4.373838	4.481704	4.451000	4.185699	4.143429
12	1.634365	1.633219	1.626015	1.594477	1.504084	1.481970	1.417902	1.398482	1.735784	1.862726	1.899222	1.876659	1.570324	1.593443	1.637930	1.558800	1.671168	1.640539	1.779673	1.695312	1.628675	1.389869	1.365771	1.877873	1.844665
13	0.052111	0.368622	0.678954	0.807393	0.566889	0.329036	0.010343	-0.065312	0.571204	0.303451	-0.014200	-0.086148	0.050735	-0.386041	-0.768335	-0.806191	0.052971	-0.341244	-0.715118	-0.798828	0.602254	-0.141982	-0.112927	-0.143924	-0.085192
14	4.383381	4.363399	4.329847	4.332483	4.474089	4.509918	4.451947	4.434178	4.225175	4.229245	4.198575	4.182806	4.399267	4.409433	4.416737	4.320624	4.293707	4.132460	4.370436	4.351562	4.340482	4.438143	4.401600	4.180631	4.150750
15	1.602655	1.607353	1.607564	1.557923	1.471542	1.438707	1.355994	1.346228	1.722736	1.849697	1.883294	1.865830	1.534137	1.567431	1.633415	1.554200	1.644917	1.603204	1.678668	1.598917	1.608506	1.348794	1.320346	1.862045	1.859421
16	0.053384	0.366746	0.675072	0.810030	0.556238	0.238780	-0.035900	-0.076481	0.565469	0.305619	-0.012412	-0.079796	0.051411	-0.382945	-0.796032	-0.835110	0.054401	-0.349188	-0.761989	-0.801255	0.598769	-0.138818	-0.061357	-0.144580	-0.114580
17	4.352058	4.337445	4.311063	4.291428	4.440706	4.488883	4.383170	4.369120	4.200444	4.211277	4.182820	4.166802	4.365410	4.395061	4.408420	4.304813	4.266830	4.085553	4.328371	4.224933	4.320045	4.369716	4.350250	4.150457	4.124600
18	1.559219	1.561962	1.560359	1.516966	1.432463	1.396927	1.293219	1.261826	1.679808	1.799960	1.855536	1.838901	1.492185	1.518414	1.573782	1.574538	1.601692	1.541676	1.574702	1.533559	1.561605	1.243463	1.230181	1.842429	1.823537
19	0.063412	0.367677	0.666304	0.800863	0.560741	0.305670	0.053669	-0.035207	0.559963	0.311645	-0.007292	-0.081002	0.063308	-0.354676	-0.725869	-0.808062	0.062156	-0.345863	-0.756330	-0.840885	0.592469	-0.093143	-0.045039	-0.157013	-0.120254
20	4.292627	4.272793	4.241344	4.237684	4.393338	4.433940	4.320549	4.261773	4.148677	4.151331	4.141266	4.128856	4.307935	4.357997	4.464462	4.394982	4.207614	4.031412	4.100725	4.059415	4.251456	4.225306	4.231667	4.152029	4.089400
21	1.547149	1.545022	1.537445	1.490573	1.410271	1.372601	1.271411	1.233917	1.651085	1.789987	1.827469	1.823479	1.480986	1.495147	1.555445	1.533971	1.586825	1.520162	1.497139	1.471105	1.540277	1.205225	1.200094	1.825003	1.801980
22	0.054907	0.361447	0.662362	0.795534	0.555444	0.300007	0.095734	0.008509	0.551978	0.281319	-0.018574	-0.087265	0.055826	-0.344223	-0.718399	-0.620002	0.052340	-0.345424	-0.768269	-0.846865	0.587938	-0.054324	-0.017936	-0.154585	-0.107413
23	4.271431	4.251578	4.219296	4.200497	4.356179	4.407193	4.302804	4.234922	4.110719	4.122280	4.105861	4.109817	4.291190	4.340593	4.450909	4.390042	4.178142	4.011331	4.024547	3.946002	4.229654	4.184734	4.185572	4.117743	4.071571
24	1.519631	1.521701	1.519291	1.474286	1.394400	1.346639	1.221659	1.187931	1.631566	1.751864	1.814833	1.807510	1.451197	1.486004	1.544573	1.530104	1.563151	1.497699	1.438246	1.360370	1.520757	1.165882	1.145968	1.812860	1.779841
25	0.052941	0.358033	0.657604	0.791905	0.551129	0.303685	0.068927	-0.023123	0.547890	0.303548	-0.014850	-0.089665	0.053049	-0.341911	-0.715646	-0.614804	0.051716	-0.345880	-0.789065	-0.856862	0.583519	-0.062714	-0.043987	-0.152644	-0.093065
26	4.245381	4.224715	4.192685	4.178867	4.333704	4.379245	4.230632	4.149714	4.084799	4.092607	4.089914	4.084322	4.259108	4.332238	4.441190	4.385220	4.159747	3.995107	3.952220	3.830754	4.202906	4.112379	4.107250	4.085371	4.064917
27	1.487569	1.488752	1.486353	1.445170	1.365367	1.321658	1.225469	1.181753	1.609152	1.739184	1.783356	1.774851	1.421866	1.456396	1.373318	1.286767	1.528240	1.462274	1.384230	1.299373	1.487771	1.176664	1.174983	1.774850	1.751931
28	0.037063	0.345027	0.647618	0.778747	0.548396	0.298366	0.095913	0.017478	0.540495	0.263438	-0.045910	-0.100449	0.035694	-0.335954	-0.709051	-0.753921	0.038089	-0.408300	-0.785711	-0.841682	0.572808	-0.004923	0.017378	-0.165200	-0.131292
29	4.213061	4.187576	4.151094	4.135933	4.300927	4.342023	4.234879	4.116079	4.053338	4.053501	4.034155	4.044556	4.229880	4.292902	3.969330	3.861655	4.124837	3.973828	3.903430	3.776141	4.162453	4.098347	4.092500	4.049310	4.053500
30	1.487569	1.488752	1.486353	1.445170	1.365367	1.321658	1.225469	1.181753	1.609152	1.739184	1.783356	1.774851	1.421866	1.456396	1.373318	1.286767	1.528240	1.462274	1.384230	1.299373	1.487771	1.176664	1.174983	1.774850	1.751931
31	0.037063	0.345027	0.647618	0.778747	0.548396	0.298366	0.095913	0.017478	0.540495	0.263438	-0.045910	-0.100449	0.035694	-0.335954	-0.709051	-0.753921	0.038089	-0.408300	-0.785711	-0.841682	0.572808	-0.004923	0.017378	-0.165200	-0.131292
32	4.213061	4.187576	4.151094	4.135933	4.300927	4.342023	4.234879	4.116079	4.053338	4.053501	4.034155	4.044556	4.229880	4.292902	3.969330	3.861655	4.124837	3.973828	3.903430	3.776141	4.162453	4.098347	4.092500	4.049310	4.053500
33	1.475163	1.477595	1.475524	1.430187	1.346694	1.306880	1.216279	1.188523	1.592174	1.725052	1.763620	1.750899	1.405721	1.439269	1.637559	1.554312	1.518872	1.453429	1.351818	1.276335	1.476860	1.167161	1.169362	1.746869	1.740340
34	0.035998	0.343028	0.644443	0.775900	0.533437	0.300335	0.092013	0.113089	0.532378	0.250889	-0.052508	-0.119840	0.031880	-0.326165	-0.774573	-0.787908	0.039129	-0.341620	-0.756703	-0.831120	0.569922	0.120103	0.140459	-0.184571	-0.190785
35	4.192167	4.168865	4.133334	4.117772	4.255631	4.324888	4.226067	4.205566	4.028577	4.043272	4.018701	4.013226	4.205322	4.275846	4.354936	4.208199	4.106900	3.964078	3.876132	3.755784	4.144460	4.183351	4.178433	4.040516	4.033000
