	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	-0.067848	-0.050018	-0.032575	-0.039092	-0.195655	-0.298309	-0.321022	-0.312132	0.112339	0.214767	0.233624	0.224290	-0.137226	-0.139930	-0.147065	-0.108748	0.004404	0.020553	0.003557	0.000266	-0.036901	-0.292503	-0.347199	0.200237	0.158610
1	-0.012282	0.393560	0.780035	0.934463	0.597674	0.281098	-0.005407	-0.080635	0.598304	0.285109	-0.012954	-0.084250	-0.012138	-0.453297	-0.831249	-0.701001	-0.011908	-0.432768	-0.804568	-0.830864	0.685986	-0.180384	-0.089514	-0.166858	-0.106309
2	2.278204	2.290557	2.286622	2.298151	2.172992	2.174959	2.257300	2.282523	2.163370	2.177105	2.286745	2.304431	2.231000	2.236868	2.022740	1.956919	2.229266	2.235132	2.215925	2.076545	2.290336	2.276177	2.230333	2.287097	2.182125
3	-0.066566	-0.049190	-0.032134	-0.035355	-0.193282	-0.297603	-0.321843	-0.318439	0.118508	0.221009	0.244547	0.233022	-0.136005	-0.130196	-0.119956	-0.143921	0.005660	0.014819	0.003533	-0.125851	-0.036369	-0.296837	-0.352029	0.214453	0.188982
4	-0.009032	0.394387	0.778988	0.936768	0.599461	0.278739	-0.006057	-0.089113	0.600491	0.289136	-0.001230	-0.073048	-0.009058	-0.477458	-0.735178	-0.834473	-0.008630	-0.434279	-0.804736	-0.843170	0.685356	-0.185322	-0.096941	-0.151951	-0.066670
5	2.296359	2.306872	2.301459	2.312271	2.188064	2.184358	2.261088	2.294005	2.186119	2.214611	2.343294	2.366997	2.248126	2.276579	2.083311	2.082031	2.248751	2.245500	2.215663	2.120501	2.305514	2.285304	2.233605	2.348417	2.333968
6	-0.066566	-0.049190	-0.032134	-0.035355	-0.193282	-0.297603	-0.321843	-0.318439	0.118508	0.221009	0.244547	0.233022	-0.136005	-0.130196	-0.119956	-0.143921	0.005660	0.014819	0.003533	-0.125851	-0.036369	-0.296837	-0.352029	0.214453	0.188982
7	-0.009032	0.394387	0.778988	0.936768	0.599461	0.278739	-0.006057	-0.089113	0.600491	0.289136	-0.001230	-0.073048	-0.009058	-0.477458	-0.735178	-0.834473	-0.008630	-0.434279	-0.804736	-0.843170	0.685356	-0.185322	-0.096941	-0.151951	-0.066670
8	2.296359	2.306872	2.301459	2.312271	2.188064	2.184358	2.261088	2.294005	2.186119	2.214611	2.343294	2.366997	2.248126	2.276579	2.083311	2.082031	2.248751	2.245500	2.215663	2.120501	2.305514	2.285304	2.233605	2.348417	2.333968
9	-0.063325	-0.044821	-0.026721	-0.033391	-0.192912	-0.294048	-0.324366	-0.319760	0.121616	0.224892	0.247805	0.239078	-0.133082	-0.117507	-0.085899	-0.085441	0.009051	-0.002888	0.006104	-0.112787	-0.031205	-0.297244	-0.349974	0.218182	0.200252
10	-0.006421	0.396009	0.779709	0.933169	0.592866	0.274441	-0.035421	-0.102062	0.601098	0.296324	-0.001894	-0.066309	-0.007994	-0.485070	-0.779382	-0.812206	-0.004580	-0.434445	-0.808537	-0.859513	0.686280	-0.186238	-0.112757	-0.135401	-0.044591
11	2.325336	2.337514	2.333428	2.347135	2.222929	2.207324	2.289192	2.305997	2.220758	2.254765	2.399897	2.421557	2.277352	2.330343	2.178680	2.025388	2.277617	2.278523	2.215622	2.190409	2.337193	2.295903	2.241421	2.405360	2.390486
12	-0.061181	-0.043715	-0.026629	-0.030979	-0.190533	-0.291344	-0.324815	-0.322987	0.127733	0.228484	0.250896	0.244913	-0.131214	-0.127258	-0.076065	-0.149661	0.011313	-0.011757	0.006561	0.006599	-0.030862	-0.298720	-0.351214	0.229970	0.240572
13	-0.005886	0.394350	0.776219	0.926008	0.593226	0.272490	-0.035709	-0.104570	0.599798	0.296442	0.011665	-0.057418	-0.007168	-0.502267	-0.806713	-0.853982	-0.004337	-0.430735	-0.809221	-0.843119	0.683207	-0.188247	-0.111715	-0.118348	-0.061850
14	2.352749	2.364848	2.361014	2.369172	2.248720	2.227923	2.292508	2.316508	2.250376	2.299294	2.442267	2.475816	2.307837	2.386835	2.252821	2.245311	2.302223	2.312277	2.217638	2.061498	2.364693	2.303125	2.255806	2.467794	2.473736
15	-0.061289	-0.043339	-0.025762	-0.026863	-0.190322	-0.291860	-0.325517	-0.324984	0.139424	0.232157	0.257067	0.248605	-0.131716	-0.138188	-0.070672	-0.099385	0.011636	-0.025843	0.028508	-0.026320	-0.030120	-0.301949	-0.352913	0.231874	0.208373
16	-0.001728	0.394570	0.772676	0.924670	0.591453	0.266005	-0.040451	-0.106474	0.593448	0.295958	0.027190	-0.049372	-0.002556	-0.503736	-0.819201	-0.897571	-0.000909	-0.452829	-0.807606	-0.882948	0.680576	-0.196109	-0.116579	-0.110365	-0.030877
17	2.378266	2.392486	2.391102	2.403444	2.282727	2.255435	2.307806	2.328893	2.287045	2.330842	2.489598	2.529326	2.330833	2.455022	2.315264	2.313626	2.330495	2.359621	2.224065	2.165350	2.394151	2.322800	2.266591	2.523124	2.492185
18	-0.061289	-0.043339	-0.025762	-0.026863	-0.190322	-0.291860	-0.325517	-0.324984	0.139424	0.232157	0.257067	0.248605	-0.131716	-0.138188	-0.070672	-0.099385	0.011636	-0.025843	0.028508	-0.026320	-0.030120	-0.301949	-0.352913	0.231874	0.208373
19	-0.001728	0.394570	0.772676	0.924670	0.591453	0.266005	-0.040451	-0.106474	0.593448	0.295958	0.027190	-0.049372	-0.002556	-0.503736	-0.819201	-0.897571	-0.000909	-0.452829	-0.807606	-0.882948	0.680576	-0.196109	-0.116579	-0.110365	-0.030877
20	2.378266	2.392486	2.391102	2.403444	2.282727	2.255435	2.307806	2.328893	2.287045	2.330842	2.489598	2.529326	2.330833	2.455022	2.315264	2.313626	2.330495	2.359621	2.224065	2.165350	2.394151	2.322800	2.266591	2.523124	2.492185
