	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	0.105740	0.130603	0.153956	0.150045	-0.002206	-0.160334	-0.211751	-0.211509	0.228271	0.340897	0.453944	0.469190	0.051145	0.094475	-0.006928	-0.059435	0.156745	0.104536	0.016563	-0.036345	0.148347	-0.197517	-0.253549	0.466405	0.474736
1	0.057530	0.409033	0.746712	0.890036	0.567261	0.265321	-0.051364	-0.126028	0.569298	0.274556	0.035854	-0.031157	0.056172	-0.474372	-0.842529	-0.882829	0.056910	-0.451138	-0.849413	-0.889665	0.664162	-0.202005	-0.127202	-0.089873	-0.066415
2	2.470196	2.494735	2.505423	2.500240	2.449284	2.519683	2.544957	2.549219	2.345349	2.341553	2.468429	2.509846	2.454171	2.335371	2.275225	2.121911	2.401239	2.337419	2.284971	2.131677	2.505226	2.518190	2.479913	2.514011	2.470700
3	0.105740	0.130603	0.153956	0.150045	-0.002206	-0.160334	-0.211751	-0.211509	0.228271	0.340897	0.453944	0.469190	0.051145	0.094475	-0.006928	-0.059435	0.156745	0.104536	0.016563	-0.036345	0.148347	-0.197517	-0.253549	0.466405	0.474736
4	0.057530	0.409033	0.746712	0.890036	0.567261	0.265321	-0.051364	-0.126028	0.569298	0.274556	0.035854	-0.031157	0.056172	-0.474372	-0.842529	-0.882829	0.056910	-0.451138	-0.849413	-0.889665	0.664162	-0.202005	-0.127202	-0.089873	-0.066415
5	2.470196	2.494735	2.505423	2.500240	2.449284	2.519683	2.544957	2.549219	2.345349	2.341553	2.468429	2.509846	2.454171	2.335371	2.275225	2.121911	2.401239	2.337419	2.284971	2.131677	2.505226	2.518190	2.479913	2.514011	2.470700
6	0.114621	0.140476	0.164871	0.160457	0.010482	-0.143397	-0.194101	-0.191033	0.240124	0.348779	0.469077	0.488207	0.043213	0.100795	-0.006774	-0.054013	0.193346	0.053154	0.035638	0.078532	0.159002	-0.182984	-0.232883	0.488933	0.504418
7	0.052255	0.405217	0.744507	0.883744	0.567176	0.239912	-0.056637	-0.130738	0.567262	0.276550	0.035519	-0.023357	0.051403	-0.475983	-0.842429	-0.875462	0.048576	-0.291558	-0.761656	-0.877296	0.661535	-0.207392	-0.123533	-0.093672	-0.020872
8	2.488785	2.514980	2.527468	2.517517	2.471812	2.553142	2.576799	2.580565	2.363416	2.356341	2.485616	2.531707	2.474509	2.342242	2.275472	2.137730	2.426055	2.588662	2.350993	2.332540	2.526813	2.539306	2.508100	2.540724	2.477000
9	0.128502	0.157339	0.184649	0.175014	0.019420	-0.125824	-0.171465	-0.166723	0.260381	0.363174	0.484134	0.506532	0.060604	0.114819	-0.009226	-0.056669	0.193547	0.073383	0.042593	-0.005725	0.178054	-0.155912	-0.207760	0.502291	0.491238
