	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	1.360214	1.366165	1.368379	1.323392	1.246021	1.209931	1.185315	1.173950	1.455896	1.521892	1.481745	1.451665	1.301592	1.203459	1.152025	1.088668	1.396902	1.470158	1.518040	1.501953	1.368531	1.139048	1.132413	1.436141	1.446820
1	-0.110213	0.184027	0.473441	0.591095	0.367581	0.073557	-0.116557	-0.168304	0.364962	0.159341	-0.070331	-0.143174	-0.108696	-0.456357	-0.771463	-0.803532	-0.109952	-0.424274	-0.793454	-0.871094	0.401767	-0.242766	-0.170175	-0.201167	-0.146179
2	4.241820	4.247962	4.242666	4.212023	4.304256	4.318635	4.202648	4.175521	4.131463	4.083229	3.974887	3.913883	4.247007	4.118812	4.044886	3.946209	4.168192	4.290099	4.431141	4.367188	4.246161	4.163662	4.168429	3.898895	3.864500
3	1.360214	1.366165	1.368379	1.323392	1.246021	1.209931	1.185315	1.173950	1.455896	1.521892	1.481745	1.451665	1.301592	1.203459	1.152025	1.088668	1.396902	1.470158	1.518040	1.501953	1.368531	1.139048	1.132413	1.436141	1.446820
4	-0.110213	0.184027	0.473441	0.591095	0.367581	0.073557	-0.116557	-0.168304	0.364962	0.159341	-0.070331	-0.143174	-0.108696	-0.456357	-0.771463	-0.803532	-0.109952	-0.424274	-0.793454	-0.871094	0.401767	-0.242766	-0.170175	-0.201167	-0.146179
5	4.241820	4.247962	4.242666	4.212023	4.304256	4.318635	4.202648	4.175521	4.131463	4.083229	3.974887	3.913883	4.247007	4.118812	4.044886	3.946209	4.168192	4.290099	4.431141	4.367188	4.246161	4.163662	4.168429	3.898895	3.864500
6	1.360214	1.366165	1.368379	1.323392	1.246021	1.209931	1.185315	1.173950	1.455896	1.521892	1.481745	1.451665	1.301592	1.203459	1.152025	1.088668	1.396902	1.470158	1.518040	1.501953	1.368531	1.139048	1.132413	1.436141	1.446820
7	-0.110213	0.184027	0.473441	0.591095	0.367581	0.073557	-0.116557	-0.168304	0.364962	0.159341	-0.070331	-0.143174	-0.108696	-0.456357	-0.771463	-0.803532	-0.109952	-0.424274	-0.793454	-0.871094	0.401767	-0.242766	-0.170175	-0.201167	-0.146179
8	4.241820	4.247962	4.242666	4.212023	4.304256	4.318635	4.202648	4.175521	4.131463	4.083229	3.974887	3.913883	4.247007	4.118812	4.044886	3.946209	4.168192	4.290099	4.431141	4.367188	4.246161	4.163662	4.168429	3.898895	3.864500
9	1.303988	1.308113	1.308544	1.262196	1.228598	1.185759	1.130097	1.117041	1.398072	1.469189	1.425026	1.387804	1.251348	1.154466	1.083031	1.040039	1.335018	1.427069	1.505758	1.498444	1.309132	1.082591	1.086165	1.370118	1.386154
10	-0.130839	0.168071	0.461999	0.576481	0.422794	0.156094	-0.105643	-0.138111	0.351743	0.142906	-0.062394	-0.132866	-0.112163	-0.482920	-0.766366	-0.825684	-0.147347	-0.449537	-0.791559	-0.867584	0.389218	-0.205608	-0.166780	-0.186990	-0.125749
11	4.162713	4.163788	4.153291	4.134830	4.218548	4.167558	4.118042	4.119978	4.049860	3.999898	3.893042	3.838824	4.153898	4.029274	3.941843	3.851562	4.102522	4.227915	4.413217	4.360948	4.158107	4.098777	4.105000	3.818741	3.796846
12	1.303988	1.308113	1.308544	1.262196	1.228598	1.185759	1.130097	1.117041	1.398072	1.469189	1.425026	1.387804	1.251348	1.154466	1.083031	1.040039	1.335018	1.427069	1.505758	1.498444	1.309132	1.082591	1.086165	1.370118	1.386154
13	-0.130839	0.168071	0.461999	0.576481	0.422794	0.156094	-0.105643	-0.138111	0.351743	0.142906	-0.062394	-0.132866	-0.112163	-0.482920	-0.766366	-0.825684	-0.147347	-0.449537	-0.791559	-0.867584	0.389218	-0.205608	-0.166780	-0.186990	-0.125749
14	4.162713	4.163788	4.153291	4.134830	4.218548	4.167558	4.118042	4.119978	4.049860	3.999898	3.893042	3.838824	4.153898	4.029274	3.941843	3.851562	4.102522	4.227915	4.413217	4.360948	4.158107	4.098777	4.105000	3.818741	3.796846
15	1.273394	1.277074	1.277111	1.230790	1.208093	1.163345	1.095800	1.090093	1.369242	1.439966	1.392743	1.355018	1.221422	1.128504	1.082810	1.028094	1.303941	1.382783	1.484750	1.417692	1.277789	1.045417	1.060696	1.340499	1.353903
16	-0.141956	0.157636	0.452186	0.578146	0.423376	0.157491	-0.100954	-0.179798	0.347031	0.123392	-0.067832	-0.144684	-0.120729	-0.488838	-0.789248	-0.841895	-0.160796	-0.423988	-0.757186	-0.791813	0.379255	-0.252483	-0.135244	-0.198941	-0.150278
17	4.117290	4.121706	4.114476	4.099011	4.160110	4.108925	4.058962	4.050822	4.019611	3.965077	3.848214	3.803719	4.103445	3.997391	3.922599	3.819141	4.061852	4.143092	4.361933	4.260180	4.118486	4.028221	4.061200	3.799500	3.756400
18	1.273394	1.277074	1.277111	1.230790	1.208093	1.163345	1.095800	1.090093	1.369242	1.439966	1.392743	1.355018	1.221422	1.128504	1.082810	1.028094	1.303941	1.382783	1.484750	1.417692	1.277789	1.045417	1.060696	1.340499	1.353903
19	-0.141956	0.157636	0.452186	0.578146	0.423376	0.157491	-0.100954	-0.179798	0.347031	0.123392	-0.067832	-0.144684	-0.120729	-0.488838	-0.789248	-0.841895	-0.160796	-0.423988	-0.757186	-0.791813	0.379255	-0.252483	-0.135244	-0.198941	-0.150278
20	4.117290	4.121706	4.114476	4.099011	4.160110	4.108925	4.058962	4.050822	4.019611	3.965077	3.848214	3.803719	4.103445	3.997391	3.922599	3.819141	4.061852	4.143092	4.361933	4.260180	4.118486	4.028221	4.061200	3.799500	3.756400
21	1.216636	1.227152	1.233986	1.188137	1.164960	1.080101	1.028716	1.022274	1.298850	1.384976	1.340867	1.310889	1.169883	1.066017	1.046493	1.007560	1.242318	1.323261	1.458881	1.390199	1.232966	0.998631	0.995250	1.294539	1.302871
22	-0.145963	0.157932	0.456555	0.555701	0.427712	0.173134	-0.086085	-0.113870	0.341777	0.124054	-0.080120	-0.147336	-0.121375	-0.480893	-0.791564	-0.859845	-0.168024	-0.475485	-0.777090	-0.809449	0.382635	-0.161993	-0.118828	-0.206704	-0.150203
23	4.030798	4.040603	4.038679	4.041370	4.084281	4.055237	4.015147	3.999951	3.948978	3.890935	3.791756	3.758935	4.012750	3.938039	3.887597	3.804719	3.979032	4.040883	4.291157	4.194485	4.041375	3.984436	3.992250	3.743096	3.703500
24	1.216636	1.227152	1.233986	1.188137	1.164960	1.080101	1.028716	1.022274	1.298850	1.384976	1.340867	1.310889	1.169883	1.066017	1.046493	1.007560	1.242318	1.323261	1.458881	1.390199	1.232966	0.998631	0.995250	1.294539	1.302871
25	-0.145963	0.157932	0.456555	0.555701	0.427712	0.173134	-0.086085	-0.113870	0.341777	0.124054	-0.080120	-0.147336	-0.121375	-0.480893	-0.791564	-0.859845	-0.168024	-0.475485	-0.777090	-0.809449	0.382635	-0.161993	-0.118828	-0.206704	-0.150203
