	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	1.038825	1.036680	1.030856	1.035375	0.981222	0.953285	0.848513	0.796443	1.079447	1.112003	1.125995	1.136777	1.004694	0.981693	1.262822	1.134097	1.049966	1.206002	0.909151	0.811854	1.033006	0.763139	0.775434	1.148359	1.108458
1	-0.188658	0.119302	0.420494	0.546967	0.314259	0.095593	-0.094450	-0.149910	0.309832	0.074770	-0.165407	-0.238752	-0.185405	-0.511223	-0.812449	-0.823426	-0.187733	-0.526231	-0.825738	-0.860570	0.346118	-0.201366	-0.133294	-0.294028	-0.231315
2	3.230660	3.263742	3.284425	3.340865	3.357387	3.445422	3.496308	3.498489	3.124141	3.051949	3.013996	3.016919	3.264539	3.228447	3.293204	3.234852	3.125143	3.308518	3.204237	3.133421	3.281548	3.494729	3.454727	3.040840	3.014417
3	1.038825	1.036680	1.030856	1.035375	0.981222	0.953285	0.848513	0.796443	1.079447	1.112003	1.125995	1.136777	1.004694	0.981693	1.262822	1.134097	1.049966	1.206002	0.909151	0.811854	1.033006	0.763139	0.775434	1.148359	1.108458
4	-0.188658	0.119302	0.420494	0.546967	0.314259	0.095593	-0.094450	-0.149910	0.309832	0.074770	-0.165407	-0.238752	-0.185405	-0.511223	-0.812449	-0.823426	-0.187733	-0.526231	-0.825738	-0.860570	0.346118	-0.201366	-0.133294	-0.294028	-0.231315
5	3.230660	3.263742	3.284425	3.340865	3.357387	3.445422	3.496308	3.498489	3.124141	3.051949	3.013996	3.016919	3.264539	3.228447	3.293204	3.234852	3.125143	3.308518	3.204237	3.133421	3.281548	3.494729	3.454727	3.040840	3.014417
6	1.014960	1.013632	1.008121	0.977938	0.961025	0.899005	0.780324	0.729353	1.041615	1.087524	1.105339	1.103315	0.982968	0.884880	0.761977	0.678285	1.021412	1.200369	0.811157	0.718986	1.010230	0.682912	0.704019	1.116688	1.073342
7	-0.185327	0.121186	0.421007	0.536427	0.320489	0.108483	-0.096286	-0.132046	0.297513	0.062846	-0.178614	-0.251850	-0.178489	-0.562835	-0.891808	-0.853384	-0.188067	-0.547106	-0.806672	-0.839064	0.346972	-0.190119	-0.121852	-0.303098	-0.245480
8	3.230528	3.260324	3.277666	3.335189	3.358553	3.452036	3.506129	3.500926	3.120709	3.048372	3.012982	3.006799	3.257061	3.204592	3.212848	3.161175	3.133281	3.324706	3.211737	3.148736	3.275641	3.485889	3.455500	3.024029	2.992429
9	1.003034	0.988736	0.962691	0.965196	0.868329	0.826046	0.670909	0.656216	0.985936	1.038965	1.057946	1.062809	0.960737	0.834555	0.678308	0.590818	1.012622	1.174812	1.258427	1.205061	0.967803	0.618891	0.646329	1.075110	1.046337
10	-0.199502	0.116170	0.430625	0.533350	0.242388	0.010257	-0.120547	-0.132254	0.291559	0.028493	-0.195597	-0.263678	-0.214122	-0.547615	-0.837765	-0.863943	-0.193769	-0.549820	-0.852779	-0.920336	0.352581	-0.180773	-0.110465	-0.319764	-0.283919
11	3.229170	3.248320	3.248087	3.332006	3.372094	3.496595	3.507936	3.499895	3.119232	3.041550	3.005551	2.997789	3.276319	3.203424	3.218756	3.174172	3.114446	3.326062	3.291874	3.241135	3.249407	3.499925	3.452941	3.016283	3.008111
12	1.003034	0.988736	0.962691	0.965196	0.868329	0.826046	0.670909	0.656216	0.985936	1.038965	1.057946	1.062809	0.960737	0.834555	0.678308	0.590818	1.012622	1.174812	1.258427	1.205061	0.967803	0.618891	0.646329	1.075110	1.046337
13	-0.199502	0.116170	0.430625	0.533350	0.242388	0.010257	-0.120547	-0.132254	0.291559	0.028493	-0.195597	-0.263678	-0.214122	-0.547615	-0.837765	-0.863943	-0.193769	-0.549820	-0.852779	-0.920336	0.352581	-0.180773	-0.110465	-0.319764	-0.283919
14	3.229170	3.248320	3.248087	3.332006	3.372094	3.496595	3.507936	3.499895	3.119232	3.041550	3.005551	2.997789	3.276319	3.203424	3.218756	3.174172	3.114446	3.326062	3.291874	3.241135	3.249407	3.499925	3.452941	3.016283	3.008111
15	0.959492	0.956442	0.950514	0.915560	0.845572	0.786151	0.674862	0.599522	0.963239	0.990453	1.023381	1.021945	0.923053	0.777637	0.651175	0.564752	0.975218	1.142966	1.255833	1.233915	0.953926	0.559890	0.599622	1.031462	1.008347
16	-0.200592	0.117361	0.429611	0.516771	0.288308	0.050995	-0.110683	-0.129954	0.290252	0.023122	-0.192621	-0.262774	-0.198509	-0.579882	-0.844987	-0.861526	-0.197633	-0.560576	-0.829111	-0.903731	0.352214	-0.173694	-0.101876	-0.332176	-0.250907
17	3.215301	3.233393	3.240487	3.329770	3.370380	3.477584	3.515545	3.502658	3.115585	3.043044	2.999172	2.989960	3.232970	3.203724	3.221871	3.178789	3.121871	3.332409	3.295468	3.265848	3.241530	3.490566	3.453625	3.011335	2.995400
18	0.946172	0.885720	0.834775	0.842243	0.760858	0.730526	0.542091	0.535598	0.928819	0.934807	0.964771	0.976814	0.893377	0.737045	0.645674	0.561845	0.954444	1.047989	1.235317	1.150178	0.847971	0.506802	0.535612	0.988052	0.950258
19	-0.207151	0.091788	0.389545	0.492635	0.204111	-0.026827	-0.121340	-0.140891	0.292276	0.016783	-0.187810	-0.274784	-0.227170	-0.546217	-0.826874	-0.860570	-0.193602	-0.494278	-0.802938	-0.835872	0.316020	-0.166977	-0.114687	-0.340847	-0.266208
20	3.215805	3.284097	3.339098	3.336628	3.365045	3.508962	3.494627	3.511772	3.104308	3.036639	2.999552	2.984226	3.181479	3.211872	3.223697	3.177198	3.177166	3.328207	3.299146	3.220134	3.327751	3.508500	3.462200	3.005383	2.978353
21	0.785189	0.790555	0.792808	0.797234	0.720055	0.690126	0.538139	0.504061	0.889614	0.893212	0.903002	0.919171	0.741890	0.683992	0.628581	0.537334	0.810612	1.015077	1.200525	1.115522	0.792821	0.470900	0.496026	0.927987	0.902969
22	-0.202457	0.092666	0.381234	0.500704	0.241052	-0.000699	-0.137366	-0.141697	0.340001	0.069226	-0.164730	-0.255624	-0.220053	-0.558627	-0.839080	-0.866312	-0.180237	-0.498224	-0.786163	-0.817237	0.309989	-0.168158	-0.111516	-0.323434	-0.285359
23	3.220011	3.236757	3.240865	3.311239	3.364558	3.483282	3.502381	3.509860	3.119363	3.041268	3.015583	2.988297	3.222623	3.214417	3.229902	3.178967	3.143995	3.326241	3.306304	3.226689	3.242182	3.492303	3.461273	2.981647	2.985000
24	0.724550	0.735564	0.743633	0.771249	0.668185	0.654627	0.522222	0.479836	0.758797	0.807018	0.860096	0.872869	0.694743	0.640329	0.605144	0.537590	0.738305	0.952500	1.176475	1.183176	0.742150	0.444091	0.469518	0.893747	0.844806
25	-0.251518	0.075569	0.395676	0.501659	0.234634	-0.004169	-0.148439	-0.154403	0.264437	0.002420	-0.207766	-0.285795	-0.255873	-0.584840	-0.827858	-0.868212	-0.241590	-0.527737	-0.786793	-0.854492	0.316598	-0.187983	-0.127775	-0.350409	-0.278369
26	3.238211	3.260761	3.270793	3.303691	3.369200	3.480974	3.515209	3.514942	3.120602	3.048203	2.985735	2.988066	3.211249	3.218138	3.224791	3.179925	3.193424	3.324840	3.310260	3.277331	3.270581	3.505961	3.468111	3.015518	2.978625
27	0.673990	0.686456	0.696095	0.700843	0.625719	0.600477	0.495510	0.461640	0.710569	0.775191	0.761656	0.790815	0.641825	0.609277	0.591024	0.532824	0.691043	0.905900	1.100950	1.122070	0.694199	0.427994	0.431856	0.809842	0.755296
28	-0.201499	0.103346	0.401498	0.503218	0.239669	0.018608	-0.164310	-0.173744	0.268367	0.017120	-0.180117	-0.262071	-0.207669	-0.542615	-0.826682	-0.876408	-0.190812	-0.547894	-0.744770	-0.818359	0.327877	-0.208146	-0.163667	-0.333758	-0.222680
29	3.213826	3.229050	3.231872	3.295352	3.310705	3.443588	3.515764	3.515761	3.113111	3.026382	3.008949	3.011144	3.180855	3.208809	3.228465	3.181368	3.174746	3.313654	3.297389	3.281250	3.233459	3.515119	3.479929	3.006153	3.078143
30	0.644034	0.648271	0.644010	0.678284	0.571777	0.580720	0.490692	0.458380	0.704616	0.710404	0.686187	0.709943	0.604294	0.593600	0.588875	0.531915	0.669236	0.867835	1.082239	1.073251	0.645444	0.429173	0.418329	0.737895	0.689111
31	-0.253322	0.082042	0.406795	0.513515	0.233277	0.016128	-0.172183	-0.201848	0.272960	0.002886	-0.196217	-0.266349	-0.262258	-0.600486	-0.826121	-0.879279	-0.238641	-0.574414	-0.739589	-0.802552	0.326206	-0.248001	-0.201436	-0.353605	-0.251218
32	3.218137	3.236202	3.242427	3.295238	3.303599	3.453829	3.515173	3.519407	3.109583	3.033645	3.052136	3.035412	3.248332	3.208170	3.229510	3.182411	3.115061	3.304552	3.285174	3.291188	3.243205	3.524999	3.485455	3.034362	3.071800
33	0.588279	0.598501	0.614064	0.619420	0.541872	0.550848	0.483621	0.462733	0.647365	0.657633	0.630417	0.635520	0.546402	0.597492	0.587791	0.534554	0.616721	0.790082	1.059762	0.974122	0.611477	0.437419	0.429788	0.646794	0.609426
34	-0.229069	0.089494	0.402418	0.511634	0.228883	0.013931	-0.201371	-0.232732	0.294121	0.026534	-0.188362	-0.250003	-0.235722	-0.562278	-0.826807	-0.884211	-0.217183	-0.597604	-0.782403	-0.797309	0.324571	-0.275995	-0.225481	-0.327454	-0.254386
35	3.214408	3.233060	3.239740	3.294474	3.300867	3.449286	3.517421	3.525850	3.102184	3.027973	3.021670	3.026707	3.186951	3.220243	3.229722	3.183983	3.168446	3.312093	3.308985	3.299556	3.240441	3.514539	3.493800	3.026708	3.043000
36	0.569448	0.567859	0.568020	0.629100	0.495915	0.505392	0.484453	0.470543	0.613797	0.603885	0.560583	0.559180	0.531222	0.582689	0.584308	0.533120	0.588512	0.768416	1.043834	0.928599	0.567816	0.465231	0.448476	0.557639	0.514316
37	-0.214038	0.121263	0.446906	0.529021	0.273275	0.053913	-0.211246	-0.256329	0.296814	0.024802	-0.208927	-0.274304	-0.221449	-0.545793	-0.829146	-0.887880	-0.197662	-0.576011	-0.788023	-0.745511	0.367116	-0.309737	-0.264256	-0.339428	-0.255478
38	3.211342	3.240184	3.258905	3.287982	3.320000	3.471501	3.510154	3.520955	3.099510	3.022388	3.023899	3.055555	3.196233	3.248225	3.230108	3.184047	3.146840	3.297172	3.304853	3.285280	3.256702	3.526620	3.510214	3.061737	3.084188
39	0.565196	0.546015	0.507969	0.563781	0.435948	0.445948	0.425818	0.408694	0.560111	0.551060	0.484322	0.483323	0.527149	0.463118	0.573351	0.516880	0.587661	0.539743	0.756828	0.653782	0.514888	0.403555	0.387024	0.460639	0.529697
40	-0.210720	0.123031	0.446525	0.540138	0.272840	0.049831	-0.221760	-0.276515	0.302917	0.026117	-0.200570	-0.246873	-0.219994	-0.496668	-0.843336	-0.890502	-0.193251	-0.517912	-0.790400	-0.828797	0.366918	-0.329857	-0.284286	-0.318583	-0.267095
41	3.219241	3.240928	3.239859	3.286344	3.300893	3.455048	3.483250	3.513170	3.099247	3.024655	3.033903	3.060350	3.199649	3.338288	3.251009	3.180565	3.166463	3.203414	3.315130	3.241642	3.242541	3.518760	3.502259	3.071240	3.083416
42	0.514188	0.502886	0.495915	0.503669	0.423903	0.434153	0.413863	0.396989	0.528031	0.491991	0.411497	0.407028	0.477493	0.427558	0.572780	0.485458	0.540384	0.542807	0.642274	0.561121	0.500093	0.391878	0.375381	0.363334	0.446681
43	-0.208636	0.125185	0.449132	0.546164	0.275416	0.048920	-0.219249	-0.273205	0.316753	0.035744	-0.181383	-0.226591	-0.221475	-0.486623	-0.826584	-0.860960	-0.190982	-0.510801	-0.846086	-0.874047	0.369281	-0.326552	-0.280986	-0.282826	-0.234341
44	3.210438	3.227860	3.235161	3.309718	3.296166	3.452912	3.478369	3.507851	3.099577	3.026098	3.041925	3.067636	3.188610	3.338189	3.238473	3.161685	3.157515	3.201789	3.334209	3.217894	3.236714	3.513386	3.496814	3.053525	3.094263
45	0.449385	0.442654	0.434283	0.434270	0.362422	0.389740	0.350402	0.333694	0.471587	0.434267	0.328033	0.297661	0.416147	0.387627	0.512754	0.480703	0.472400	0.537111	0.578547	0.537293	0.436680	0.328756	0.312485	0.273126	0.307272
46	-0.204084	0.137831	0.472090	0.570425	0.298378	0.034993	-0.189709	-0.243145	0.321514	0.044817	-0.171891	-0.203436	-0.211717	-0.505030	-0.822183	-0.893341	-0.191807	-0.513103	-0.813520	-0.885494	0.389594	-0.296575	-0.251106	-0.255014	-0.206948
47	3.259740	3.253086	3.233491	3.302778	3.294565	3.375636	3.371727	3.400921	3.100848	3.031174	3.043592	3.037665	3.229611	3.346721	3.316368	3.278715	3.215703	3.198949	3.218538	3.193668	3.240749	3.406595	3.390204	3.067953	3.028000
48	0.405831	0.420779	0.416390	0.404894	0.344525	0.338520	0.293359	0.276728	0.415470	0.379215	0.270399	0.221495	0.389259	0.318650	0.383949	0.300077	0.420989	0.522777	0.577054	0.519950	0.415639	0.271964	0.255916	0.197480	0.234449
49	-0.207450	0.123763	0.436669	0.541964	0.262956	0.023431	-0.192048	-0.245252	0.332972	0.060137	-0.125140	-0.188415	-0.212814	-0.493127	-0.820209	-0.855558	-0.197082	-0.501710	-0.815379	-0.885343	0.358053	-0.298674	-0.253193	-0.235410	-0.196046
50	3.292423	3.249577	3.190791	3.301461	3.251815	3.376576	3.377692	3.406755	3.101113	3.028504	3.042745	3.054055	3.244863	3.349519	3.344006	3.271673	3.261150	3.190317	3.218205	3.203318	3.207481	3.412384	3.395936	3.084023	3.056500
51	0.357371	0.360798	0.363164	0.342919	0.291438	0.285815	0.240837	0.241672	0.387969	0.332143	0.205726	0.155346	0.333313	0.262531	0.257597	0.178038	0.372561	0.501066	0.575534	0.522929	0.362855	0.225956	0.219145	0.121609	0.185274
52	-0.199911	0.143503	0.479326	0.564233	0.305588	0.067772	-0.149739	-0.181952	0.341338	0.074034	-0.109815	-0.169188	-0.202529	-0.485512	-0.807334	-0.842603	-0.192671	-0.481340	-0.814988	-0.882946	0.396441	-0.215281	-0.196147	-0.221907	-0.168410
53	3.305262	3.267017	3.215739	3.313515	3.276813	3.400590	3.402940	3.367354	3.099268	3.026743	3.045531	3.062238	3.260694	3.352134	3.349744	3.273227	3.276008	3.191427	3.218356	3.196158	3.230909	3.361593	3.379861	3.100606	3.057715
54	0.326851	0.309771	0.298957	0.297665	0.227367	0.228653	0.185612	0.171560	0.341649	0.281938	0.138542	0.084590	0.295223	0.211136	0.143547	0.066833	0.336668	0.475522	0.571379	0.525050	0.301861	0.155983	0.149373	0.059793	0.111872
55	-0.186161	0.138964	0.453659	0.553232	0.279989	0.079589	-0.177285	-0.262827	0.306366	0.054031	-0.108398	-0.163816	-0.182274	-0.550316	-0.821782	-0.868164	-0.179336	-0.473827	-0.810989	-0.880369	0.375990	-0.295816	-0.276201	-0.213744	-0.165314
56	3.301335	3.282207	3.251220	3.324218	3.312207	3.106690	3.008795	2.980213	3.104909	3.022642	3.063189	3.079301	3.304004	3.362329	3.356099	3.320312	3.222334	3.193424	3.218447	3.193658	3.261332	2.974440	2.992708	3.123245	3.068375
57	0.282483	0.280676	0.272715	0.287769	0.201166	0.185692	0.024793	0.020095	0.301609	0.246737	0.070012	0.027536	0.256286	0.150607	-0.019309	-0.097377	0.297924	0.451985	0.564525	0.526573	0.275027	-0.003343	-0.011757	-0.013985	0.037870
58	-0.201932	0.126175	0.444072	0.545791	0.270395	0.070209	-0.135101	-0.156532	0.302841	0.054363	-0.107817	-0.147838	-0.203646	-0.607875	-0.829603	-0.864992	-0.197217	-0.482783	-0.805700	-0.878690	0.365671	-0.186189	-0.172708	-0.190801	-0.166527
59	3.304096	3.279311	3.242535	3.306682	3.303485	3.099582	3.063269	3.084199	3.108611	3.026042	3.060342	3.078709	3.276365	3.353793	3.341382	3.266035	3.257493	3.195402	3.219381	3.191665	3.254099	3.104524	3.090500	3.110690	3.067333
60	0.198960	0.187051	0.174614	0.169919	0.103263	0.102819	-0.045190	-0.083536	0.208326	0.163933	-0.019486	-0.072669	0.168125	0.048819	-0.036094	-0.117038	0.227593	0.375549	0.549080	0.525997	0.177830	-0.115252	-0.066460	-0.117874	-0.067410
61	-0.240606	0.080108	0.394001	0.500711	0.220427	0.034784	-0.133212	-0.150598	0.277520	0.068714	-0.120954	-0.143240	-0.242221	-0.550294	-0.814866	-0.865951	-0.231330	-0.518450	-0.802981	-0.875040	0.316487	-0.191935	-0.172853	-0.190383	-0.171922
62	3.293359	3.268955	3.231607	3.322882	3.292504	3.080826	3.075523	3.080585	3.114583	3.033756	3.072631	3.078241	3.285588	3.356251	3.342306	3.310846	3.226119	3.199367	3.217529	3.185342	3.243317	3.101957	3.078200	3.104182	3.076154
63	0.136118	0.132343	0.128445	0.124156	0.105152	0.047250	-0.101290	-0.133770	0.159270	0.124570	-0.042986	-0.117135	0.094180	-0.002749	-0.045202	-0.123000	0.175032	0.319134	0.524562	0.521880	0.129244	-0.172878	-0.104218	-0.174984	-0.110508
64	-0.245527	0.073311	0.385584	0.505493	0.236639	-0.020274	-0.142340	-0.162955	0.275985	0.021230	-0.122566	-0.154511	-0.253026	-0.542793	-0.816317	-0.870384	-0.232579	-0.530734	-0.795593	-0.871447	0.308408	-0.194489	-0.181675	-0.187486	-0.184451
65	3.303624	3.264974	3.213632	3.325530	3.100528	3.035888	3.076941	3.081175	3.123792	3.055394	3.071664	3.077448	3.263631	3.355808	3.339105	3.307578	3.270285	3.201254	3.213602	3.181955	3.228721	3.102413	3.076334	3.096700	3.076000
66	0.136118	0.132343	0.128445	0.124156	0.105152	0.047250	-0.101290	-0.133770	0.159270	0.124570	-0.042986	-0.117135	0.094180	-0.002749	-0.045202	-0.123000	0.175032	0.319134	0.524562	0.521880	0.129244	-0.172878	-0.104218	-0.174984	-0.110508
67	-0.245527	0.073311	0.385584	0.505493	0.236639	-0.020274	-0.142340	-0.162955	0.275985	0.021230	-0.122566	-0.154511	-0.253026	-0.542793	-0.816317	-0.870384	-0.232579	-0.530734	-0.795593	-0.871447	0.308408	-0.194489	-0.181675	-0.187486	-0.184451
68	3.303624	3.264974	3.213632	3.325530	3.100528	3.035888	3.076941	3.081175	3.123792	3.055394	3.071664	3.077448	3.263631	3.355808	3.339105	3.307578	3.270285	3.201254	3.213602	3.181955	3.228721	3.102413	3.076334	3.096700	3.076000
69	0.075193	0.079539	0.083477	0.066201	0.051572	-0.005633	-0.148513	-0.172934	0.128352	0.067683	-0.077215	-0.144892	0.033639	-0.055059	-0.067958	-0.126944	0.115099	0.240810	0.474985	0.487470	0.082563	-0.207207	-0.144057	-0.194961	-0.128682
70	-0.250002	0.083706	0.410488	0.501977	0.220445	-0.034595	-0.169180	-0.186509	0.275927	0.020611	-0.129074	-0.170705	-0.253595	-0.551142	-0.826769	-0.874333	-0.240925	-0.535628	-0.790175	-0.861539	0.329768	-0.224585	-0.206890	-0.212243	-0.190766
71	3.312873	3.285866	3.246112	3.336484	3.109821	3.045629	3.077283	3.078921	3.126417	3.066264	3.072195	3.075872	3.277867	3.351420	3.339059	3.306636	3.275219	3.200886	3.208014	3.180371	3.258379	3.109266	3.069667	3.088130	3.070353
72	0.010624	0.040106	0.067150	0.027853	0.035255	0.085069	-0.074469	-0.134998	0.067432	0.027576	-0.100685	-0.164953	-0.020057	-0.076092	-0.080715	-0.128671	0.041070	0.141542	0.412639	0.476118	0.062036	-0.138758	-0.130049	-0.208042	-0.149364
73	-0.254746	0.087414	0.418849	0.498768	0.228769	-0.034138	-0.219210	-0.207577	0.269727	0.008071	-0.141078	-0.189843	-0.257110	-0.543239	-0.818965	-0.875589	-0.246780	-0.537447	-0.775426	-0.812903	0.337130	-0.215315	-0.215243	-0.238011	-0.216995
74	3.321964	3.283239	3.236382	3.336121	3.100070	3.108863	3.166192	3.108102	3.137383	3.071222	3.072520	3.073500	3.281686	3.354295	3.338195	3.305395	3.289186	3.199026	3.206343	3.122259	3.250195	3.097357	3.088646	3.090582	3.076125
75	-0.034756	-0.039617	-0.051076	-0.063413	-0.082857	0.025930	-0.140478	-0.170993	-0.019918	-0.045672	-0.146480	-0.184496	-0.081708	-0.121263	-0.093835	-0.129063	0.012987	-0.029800	0.244693	0.324760	-0.049133	-0.204457	-0.203730	-0.227035	-0.131869
