	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	-0.062213	-0.055488	-0.048647	-0.036380	-0.195220	-0.050956	-0.209185	-0.210018	0.056136	0.071986	0.074330	0.070147	-0.118653	-0.194946	-0.277531	-0.309084	-0.003898	0.111739	0.169339	0.131468	-0.050386	-0.228144	-0.156368	0.061900	0.073695
1	-0.193055	0.120634	0.425196	0.524731	0.302622	0.110196	-0.087406	-0.169213	0.275249	0.021438	-0.226877	-0.277713	-0.183816	-0.504668	-0.813265	-0.840620	-0.196612	-0.535751	-0.807980	-0.836714	0.350323	-0.240044	-0.162007	-0.335743	-0.278700
2	2.522310	2.514364	2.493148	2.532197	2.520768	2.397400	2.444437	2.452646	2.401806	2.325390	2.273948	2.265410	2.509539	2.435951	2.309455	2.200017	2.460765	2.570807	2.640159	2.530095	2.500808	2.476081	2.382421	2.283147	2.229933
3	-0.023059	-0.015702	-0.008452	-0.012062	-0.165710	-0.170303	-0.188431	-0.170093	0.091530	0.113129	0.106691	0.101511	-0.080220	-0.154332	-0.273097	-0.304169	0.034286	0.130743	0.178738	0.141295	-0.010302	-0.173370	-0.139711	0.090907	0.106020
4	-0.195838	0.119820	0.426323	0.528268	0.287827	0.002530	-0.205923	-0.273959	0.274708	0.032265	-0.188838	-0.269715	-0.190015	-0.501080	-0.812090	-0.838723	-0.195964	-0.530470	-0.811142	-0.839102	0.350969	-0.349713	-0.272502	-0.335519	-0.269384
5	2.556874	2.542716	2.515600	2.551179	2.555059	2.470969	2.503728	2.511511	2.431831	2.366480	2.330683	2.304819	2.545966	2.473291	2.319690	2.212923	2.492797	2.591504	2.650703	2.543345	2.524685	2.488217	2.479857	2.303729	2.264273
6	0.015482	0.021037	0.025434	0.033155	-0.120692	-0.007430	-0.137097	-0.125536	0.122078	0.156163	0.154508	0.136939	-0.042232	-0.148501	-0.251848	-0.253859	0.072795	0.160888	0.189247	0.146269	0.024382	-0.132490	-0.093193	0.117170	0.141808
7	-0.193809	0.118165	0.421722	0.530771	0.291258	0.044959	-0.192652	-0.253705	0.271503	0.012990	-0.196064	-0.271089	-0.186193	-0.592882	-0.800015	-0.869819	-0.195873	-0.517722	-0.818196	-0.850042	0.347027	-0.333495	-0.263306	-0.339536	-0.267054
8	2.592677	2.572889	2.539569	2.579429	2.583415	2.484654	2.543409	2.554272	2.457153	2.405410	2.381370	2.352670	2.581900	2.474132	2.342698	2.297768	2.529105	2.624097	2.664523	2.552736	2.550211	2.535496	2.526444	2.345873	2.307619
9	0.015482	0.021037	0.025434	0.033155	-0.120692	-0.007430	-0.137097	-0.125536	0.122078	0.156163	0.154508	0.136939	-0.042232	-0.148501	-0.251848	-0.253859	0.072795	0.160888	0.189247	0.146269	0.024382	-0.132490	-0.093193	0.117170	0.141808
10	-0.193809	0.118165	0.421722	0.530771	0.291258	0.044959	-0.192652	-0.253705	0.271503	0.012990	-0.196064	-0.271089	-0.186193	-0.592882	-0.800015	-0.869819	-0.195873	-0.517722	-0.818196	-0.850042	0.347027	-0.333495	-0.263306	-0.339536	-0.267054
11	2.592677	2.572889	2.539569	2.579429	2.583415	2.484654	2.543409	2.554272	2.457153	2.405410	2.381370	2.352670	2.581900	2.474132	2.342698	2.297768	2.529105	2.624097	2.664523	2.552736	2.550211	2.535496	2.526444	2.345873	2.307619
12	0.040705	0.050586	0.061055	0.062936	-0.098271	0.084635	-0.054976	-0.087908	0.163464	0.199371	0.201669	0.179751	-0.019227	-0.087313	-0.224836	-0.217385	0.099709	0.165923	0.191158	0.149502	0.058467	-0.110349	-0.062030	0.150128	0.184262
13	-0.190785	0.123659	0.429777	0.543390	0.293789	0.107743	-0.125583	-0.164010	0.269279	0.009928	-0.196049	-0.263780	-0.182900	-0.565174	-0.802374	-0.876929	-0.193344	-0.513351	-0.817927	-0.851769	0.354449	-0.203203	-0.192886	-0.338901	-0.272926
14	2.619254	2.599981	2.568083	2.602997	2.614000	2.491606	2.542445	2.553351	2.491639	2.442509	2.426169	2.407318	2.601599	2.549254	2.383614	2.360379	2.563702	2.634564	2.668209	2.550161	2.578420	2.576159	2.538546	2.398816	2.360000
15	0.082323	0.091145	0.098343	0.095886	-0.069972	0.107165	-0.038129	-0.054496	0.199594	0.241024	0.253435	0.238151	0.023501	-0.069755	-0.193412	-0.186792	0.138131	0.181896	0.196553	0.239699	0.097195	-0.070327	-0.023137	0.211332	0.255538
16	-0.187947	0.128791	0.436625	0.551877	0.299080	0.116527	-0.112897	-0.164817	0.283424	0.010110	-0.192171	-0.245220	-0.181838	-0.589863	-0.814261	-0.890719	-0.188876	-0.521362	-0.818054	-0.876186	0.360998	-0.205749	-0.168718	-0.318908	-0.234647
17	2.658441	2.635210	2.598038	2.635838	2.657827	2.532452	2.560864	2.593504	2.524868	2.488832	2.469262	2.465887	2.647611	2.575353	2.434860	2.405566	2.594140	2.653430	2.673223	2.669519	2.610118	2.601787	2.548846	2.450754	2.420538
18	0.114129	0.115372	0.117332	0.128516	-0.048183	0.140878	-0.019963	-0.018283	0.222359	0.284558	0.299708	0.290415	0.052009	0.107480	-0.082673	-0.123036	0.173930	0.189801	0.200290	0.238355	0.116676	-0.033493	0.008372	0.269655	0.308311
19	-0.178894	0.135952	0.442520	0.558953	0.294084	0.122409	-0.087006	-0.160456	0.284746	0.016947	-0.206172	-0.244613	-0.174993	-0.473656	-0.744682	-0.781303	-0.177396	-0.522716	-0.817254	-0.880677	0.367002	-0.203188	-0.172219	-0.319947	-0.243174
20	2.685077	2.659503	2.621490	2.659637	2.677295	2.559668	2.615435	2.623721	2.546402	2.526498	2.529769	2.527834	2.670058	2.721657	2.550275	2.430554	2.626511	2.664390	2.674989	2.669866	2.633033	2.637632	2.582882	2.511987	2.484264
21	0.164912	0.160039	0.154472	0.158095	-0.003428	0.167458	0.281175	0.349898	0.256346	0.326621	0.352860	0.342004	0.103749	0.066986	-0.073042	-0.052900	0.221583	0.187135	0.205318	0.160192	0.155992	0.363303	0.373391	0.332394	0.369801
