	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	-2.033299	-2.035760	-2.031949	-1.985273	-2.073251	-2.142816	-2.121199	-2.126204	-1.976892	-1.978885	-1.899212	-1.862314	-2.036625	-1.981248	-2.145932	-2.092117	-1.992746	-1.934864	-2.133671	-2.080959	-2.034083	-2.130236	-2.100149	-1.832315	-1.834228
1	-0.026911	0.274958	0.570928	0.685278	0.447521	0.259474	-0.023315	-0.097682	0.381675	0.115061	-0.080287	-0.122579	-0.011778	-0.440937	-0.748810	-0.834779	-0.041546	-0.407587	-0.795940	-0.849581	0.497777	-0.176065	-0.125519	-0.160764	-0.106409
2	3.453686	3.449830	3.435481	3.486406	3.308885	3.225066	3.216977	3.228894	3.603523	3.674088	3.659946	3.641939	3.372729	3.333717	3.349940	3.329480	3.471377	3.349677	3.461551	3.408076	3.441051	3.224746	3.246000	3.600956	3.626875
3	-2.033299	-2.035760	-2.031949	-1.985273	-2.073251	-2.142816	-2.121199	-2.126204	-1.976892	-1.978885	-1.899212	-1.862314	-2.036625	-1.981248	-2.145932	-2.092117	-1.992746	-1.934864	-2.133671	-2.080959	-2.034083	-2.130236	-2.100149	-1.832315	-1.834228
4	-0.026911	0.274958	0.570928	0.685278	0.447521	0.259474	-0.023315	-0.097682	0.381675	0.115061	-0.080287	-0.122579	-0.011778	-0.440937	-0.748810	-0.834779	-0.041546	-0.407587	-0.795940	-0.849581	0.497777	-0.176065	-0.125519	-0.160764	-0.106409
5	3.453686	3.449830	3.435481	3.486406	3.308885	3.225066	3.216977	3.228894	3.603523	3.674088	3.659946	3.641939	3.372729	3.333717	3.349940	3.329480	3.471377	3.349677	3.461551	3.408076	3.441051	3.224746	3.246000	3.600956	3.626875
6	-1.968067	-1.973767	-1.973382	-1.917514	-2.008100	-2.093140	-2.065459	-2.067921	-1.917998	-1.897377	-1.769310	-1.754810	-1.968142	-1.908264	-1.956109	-1.892574	-1.932132	-1.840182	-2.087244	-1.976663	-1.974634	-2.080199	-2.034849	-1.734270	-1.729897
7	-0.033114	0.272371	0.571764	0.682240	0.445468	0.203073	-0.032794	-0.110368	0.408751	0.116062	-0.073014	-0.098074	-0.025888	-0.454078	-0.803787	-0.867935	-0.040385	-0.348801	-0.747822	-0.785539	0.497781	-0.185682	-0.131910	-0.131782	-0.077468
8	3.453252	3.450970	3.438030	3.482891	3.307780	3.236524	3.230687	3.248836	3.602881	3.672596	3.647497	3.632426	3.369906	3.365663	3.330835	3.270910	3.472464	3.347036	3.419937	3.363025	3.443275	3.252660	3.265667	3.613164	3.616273
9	-1.940251	-1.944241	-1.941485	-1.892762	-1.980603	-2.053470	-2.040670	-2.033087	-1.869115	-1.870930	-1.734831	-1.716217	-1.947485	-1.817351	-1.848504	-1.743919	-1.894863	-1.831590	-1.845290	-1.740718	-1.943385	-2.019717	-1.996953	-1.697751	-1.683594
