	SB	SM	Nk	Hd	SL	EL	WL	HL	SR	ER	WR	HR	HiL	KL	AL	FL	HiR	KR	AR	FR	SS	HTL	TL	HTR	TR
0	1.042890	1.070546	1.093912	1.100588	0.894268	0.846681	0.823579	0.809819	1.140340	1.330111	1.493589	1.482929	0.975738	1.075817	0.956076	0.876843	1.087641	1.094682	0.965933	0.886608	1.088848	0.802160	0.767283	1.487117	1.467334
1	-0.049998	0.276806	0.596137	0.723178	0.383896	0.134168	-0.123721	-0.165647	0.433458	0.138379	-0.039257	-0.067235	-0.060680	-0.398478	-0.768020	-0.806957	-0.038239	-0.356391	-0.744810	-0.784008	0.517352	-0.219723	-0.153760	-0.072048	-0.069154
2	3.566354	3.575944	3.572850	3.635446	3.630640	3.687289	3.716623	3.707459	3.435906	3.462962	3.542946	3.570989	3.558759	3.471144	3.409691	3.290853	3.497302	3.459392	3.417536	3.298665	3.576001	3.677077	3.685437	3.569478	3.545000
3	1.042890	1.070546	1.093912	1.100588	0.894268	0.846681	0.823579	0.809819	1.140340	1.330111	1.493589	1.482929	0.975738	1.075817	0.956076	0.876843	1.087641	1.094682	0.965933	0.886608	1.088848	0.802160	0.767283	1.487117	1.467334
4	-0.049998	0.276806	0.596137	0.723178	0.383896	0.134168	-0.123721	-0.165647	0.433458	0.138379	-0.039257	-0.067235	-0.060680	-0.398478	-0.768020	-0.806957	-0.038239	-0.356391	-0.744810	-0.784008	0.517352	-0.219723	-0.153760	-0.072048	-0.069154
5	3.566354	3.575944	3.572850	3.635446	3.630640	3.687289	3.716623	3.707459	3.435906	3.462962	3.542946	3.570989	3.558759	3.471144	3.409691	3.290853	3.497302	3.459392	3.417536	3.298665	3.576001	3.677077	3.685437	3.569478	3.545000
6	1.062742	1.087701	1.108721	1.103600	0.957421	0.870546	0.851652	0.841075	1.153909	1.319726	1.457995	1.469052	0.992915	1.076595	0.956429	0.876350	1.110579	1.147279	0.965905	0.885738	1.104209	0.828825	0.792649	1.488717	1.451546
7	-0.076736	0.259723	0.586561	0.710851	0.421166	0.155196	-0.115097	-0.163179	0.430615	0.178785	-0.009241	-0.018642	-0.077672	-0.417302	-0.767147	-0.805928	-0.076801	-0.371280	-0.743813	-0.782858	0.506085	-0.221743	-0.153524	-0.078587	-0.026749
8	3.588254	3.594274	3.588004	3.633109	3.617366	3.697831	3.730677	3.733232	3.449769	3.452805	3.542304	3.548808	3.581743	3.474121	3.410747	3.293396	3.517369	3.467596	3.418619	3.301235	3.591918	3.723409	3.701929	3.573313	3.553333
9	1.062742	1.087701	1.108721	1.103600	0.957421	0.870546	0.851652	0.841075	1.153909	1.319726	1.457995	1.469052	0.992915	1.076595	0.956429	0.876350	1.110579	1.147279	0.965905	0.885738	1.104209	0.828825	0.792649	1.488717	1.451546
10	-0.076736	0.259723	0.586561	0.710851	0.421166	0.155196	-0.115097	-0.163179	0.430615	0.178785	-0.009241	-0.018642	-0.077672	-0.417302	-0.767147	-0.805928	-0.076801	-0.371280	-0.743813	-0.782858	0.506085	-0.221743	-0.153524	-0.078587	-0.026749
11	3.588254	3.594274	3.588004	3.633109	3.617366	3.697831	3.730677	3.733232	3.449769	3.452805	3.542304	3.548808	3.581743	3.474121	3.410747	3.293396	3.517369	3.467596	3.418619	3.301235	3.591918	3.723409	3.701929	3.573313	3.553333
12	1.107534	1.136193	1.160319	1.144418	0.994362	0.934321	0.913860	0.903537	1.207616	1.344233	1.468456	1.484236	1.044463	1.052925	0.923198	0.945359	1.147096	1.166925	0.972670	0.894892	1.155108	0.896335	0.861590	1.497099	1.461658
13	-0.085782	0.246909	0.572212	0.694379	0.392537	0.167076	-0.089284	-0.170376	0.402869	0.163958	-0.028268	-0.062985	-0.087304	-0.476089	-0.762694	-0.846235	-0.082437	-0.376549	-0.759665	-0.798708	0.491920	-0.241717	-0.168908	-0.121660	-0.065909
14	3.645844	3.651296	3.643880	3.692938	3.681867	3.758002	3.779321	3.783795	3.512704	3.495796	3.566084	3.578600	3.642725	3.496400	3.422227	3.364612	3.571519	3.498543	3.421346	3.300963	3.648144	3.748620	3.759625	3.605165	3.586000
15	1.107534	1.136193	1.160319	1.144418	0.994362	0.934321	0.913860	0.903537	1.207616	1.344233	1.468456	1.484236	1.044463	1.052925	0.923198	0.945359	1.147096	1.166925	0.972670	0.894892	1.155108	0.896335	0.861590	1.497099	1.461658
16	-0.085782	0.246909	0.572212	0.694379	0.392537	0.167076	-0.089284	-0.170376	0.402869	0.163958	-0.028268	-0.062985	-0.087304	-0.476089	-0.762694	-0.846235	-0.082437	-0.376549	-0.759665	-0.798708	0.491920	-0.241717	-0.168908	-0.121660	-0.065909
17	3.645844	3.651296	3.643880	3.692938	3.681867	3.758002	3.779321	3.783795	3.512704	3.495796	3.566084	3.578600	3.642725	3.496400	3.422227	3.364612	3.571519	3.498543	3.421346	3.300963	3.648144	3.748620	3.759625	3.605165	3.586000
18	1.147753	1.158111	1.169473	1.180069	1.009906	0.952506	0.949202	0.941788	1.233913	1.346242	1.465935	1.480779	1.085219	1.135148	0.977062	0.900358	1.185808	1.202558	0.983037	0.906280	1.166927	0.921528	0.901172	1.512308	1.455918
19	-0.102663	0.235792	0.565615	0.693709	0.397313	0.110616	-0.158651	-0.193652	0.383489	0.167557	-0.027353	-0.069155	-0.097550	-0.429395	-0.757423	-0.798235	-0.105539	-0.390660	-0.770567	-0.811246	0.484329	-0.246230	-0.193976	-0.141725	-0.068108
20	3.673215	3.670594	3.656439	3.711635	3.710404	3.794239	3.812538	3.807693	3.535310	3.503018	3.564997	3.579592	3.669900	3.538176	3.431343	3.309173	3.598878	3.524475	3.431009	3.308884	3.662230	3.779143	3.785693	3.618187	3.577572
21	1.150231	1.181873	1.208722	1.181015	1.034887	0.983481	0.975185	0.984602	1.258530	1.363430	1.474175	1.480495	1.088565	1.161217	0.988664	0.907593	1.187884	1.202379	0.993092	0.911980	1.202863	0.972000	0.944499	1.498569	1.462876
22	-0.093577	0.240248	0.566619	0.685631	0.390792	0.079223	-0.183830	-0.203036	0.376491	0.149601	-0.058356	-0.105972	-0.088952	-0.439363	-0.758387	-0.798829	-0.096582	-0.380063	-0.766809	-0.807165	0.486043	-0.252460	-0.188584	-0.170718	-0.115397
23	3.720056	3.715389	3.696683	3.736331	3.751684	3.829361	3.849622	3.837255	3.560935	3.538002	3.577521	3.593383	3.720990	3.550221	3.441276	3.320985	3.640307	3.565137	3.440816	3.320556	3.703771	3.796855	3.827000	3.608701	3.613000
24	1.181930	1.197963	1.214968	1.215403	1.052838	1.014958	1.028206	1.022656	1.285954	1.367870	1.465223	1.472532	1.119301	1.211092	1.034269	0.954934	1.220738	1.195745	1.010237	0.931145	1.211142	1.015528	0.975306	1.478986	1.454977
25	-0.098652	0.234623	0.561049	0.689106	0.401581	0.112938	-0.151257	-0.187111	0.377974	0.152765	-0.060054	-0.122781	-0.092218	-0.450322	-0.736401	-0.778578	-0.103251	-0.400644	-0.747123	-0.789173	0.480449	-0.242083	-0.184202	-0.187967	-0.144988
26	3.742169	3.730729	3.708039	3.751340	3.777561	3.852698	3.872973	3.868548	3.589073	3.550999	3.584072	3.602037	3.742733	3.584754	3.469774	3.347420	3.664561	3.717896	3.469091	3.346693	3.715955	3.851654	3.848385	3.601509	3.617667
27	1.219453	1.234658	1.243207	1.197670	1.081234	1.044500	1.031447	1.049034	1.307952	1.396217	1.493171	1.458444	1.157769	1.298939	1.052364	0.966272	1.256140	1.214108	1.045132	0.959201	1.242188	1.049544	1.023075	1.456432	1.429819
28	-0.118688	0.227058	0.565226	0.666120	0.396079	0.170693	-0.067904	-0.150439	0.386492	0.084550	-0.132242	-0.138035	-0.116040	-0.378197	-0.740286	-0.783637	-0.118902	-0.400250	-0.718997	-0.762634	0.481879	-0.210220	-0.175225	-0.205681	-0.133803
29	3.778787	3.767739	3.741300	3.748063	3.813169	3.880134	3.890936	3.913380	3.605154	3.595628	3.591969	3.609163	3.780524	3.645346	3.484627	3.365960	3.699532	3.845169	3.521127	3.402351	3.750733	3.885276	3.879917	3.603597	3.606693
